account_id,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type,id_suspicious_activity_reported,id_identified_by_employee,id_account_activity_1w
215,0,0,0,1,1,1,1,0,0,0,1,1,2,2,0,15,12,1,7,8162,749,no_money_launder,married,wire,false,false,true
216,0,0,0,1,1,1,0,0,0,0,1,0,1,5,5,42,153,40,12,59513,796,no_money_launder,single,check,false,false,false
217,0,1,0,0,1,1,0,0,1,0,0,1,1,6,0,257,29,4,5,110935,745,no_money_launder,married,check,false,false,true
218,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,19,8,5,20,66735,680,no_money_launder,married,cash,false,false,false
219,0,0,0,1,1,1,1,1,0,0,1,2,1,4,0,283,19,3,2,72938,728,no_money_launder,divorced,check,false,false,false
220,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,21,69,1,3,68792,759,no_money_launder,married,check,true,false,false
221,0,1,1,0,0,0,0,0,0,0,1,2,1,2,0,29,143,2,3,5530,747,no_money_launder,divorced,check,false,false,false
222,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,47,41,5,26,104212,782,no_money_launder,single,check,false,false,false
223,0,0,0,1,0,0,1,1,0,0,1,2,1,1,0,50,21,11,5,45375,795,no_money_launder,divorced,check,false,false,false
224,0,0,0,0,0,1,0,1,1,0,1,2,1,0,5,25,5,3,6,72571,740,no_money_launder,divorced,check,false,false,false
225,0,0,1,0,1,1,0,1,0,0,0,1,2,0,0,180,149,3,2,18260,709,no_money_launder,married,wire,false,false,true
226,0,1,1,0,1,1,1,0,0,0,1,2,1,6,0,144,245,3,20,18969,831,no_money_launder,divorced,check,false,false,false
227,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,147,220,9,19,67981,672,no_money_launder,married,check,false,false,true
228,0,0,0,0,0,1,0,0,0,0,0,2,1,7,4,276,46,4,13,75019,818,no_money_launder,divorced,check,false,true,false
229,0,0,0,1,0,1,0,0,0,1,0,2,1,0,1,82,10,4,4,74102,660,no_money_launder,divorced,check,false,false,false
230,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,60,234,5,10,279944,742,no_money_launder,married,check,false,false,true
231,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,53,40,4,1,42025,717,no_money_launder,married,check,false,false,false
232,0,0,0,0,0,1,1,1,0,1,1,1,1,3,5,66,217,1,11,73271,742,no_money_launder,married,check,false,false,true
233,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,11,22,6,23,88338,626,no_money_launder,single,check,false,false,false
234,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,94,106,4,2,5568,557,no_money_launder,married,check,false,false,true
235,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,477,120,4,3,64476,622,no_money_launder,married,check,false,false,false
236,0,1,0,0,0,1,1,1,0,0,1,2,2,1,1,105,6,4,16,52857,759,no_money_launder,divorced,wire,false,false,true
237,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,93,15,4,7,124866,696,no_money_launder,married,check,false,false,true
238,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,154,111,5,12,18861,602,no_money_launder,married,check,false,false,true
239,0,0,0,0,1,1,1,1,0,0,1,2,1,2,0,27,200,4,15,95564,731,no_money_launder,divorced,check,false,false,false
240,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,65,161,4,15,239133,746,no_money_launder,married,check,false,false,false
241,0,1,0,0,0,1,0,1,0,0,0,1,2,0,1,75,39,5,1,268296,710,no_money_launder,married,wire,false,false,true
242,0,1,0,0,1,0,1,1,1,0,1,1,1,2,1,57,23,7,4,69174,741,no_money_launder,married,check,false,false,false
243,0,0,0,0,1,0,0,1,0,1,1,1,1,1,2,80,6,2,10,62913,661,no_money_launder,married,check,false,false,false
244,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,168,6,4,3,55664,681,no_money_launder,married,check,false,false,true
245,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,152,31,3,5,204051,526,no_money_launder,married,check,false,false,true
246,0,1,0,0,1,1,0,0,0,0,0,2,1,1,0,60,207,1,11,6198,700,no_money_launder,divorced,check,false,false,true
247,0,0,1,0,1,0,0,0,0,0,1,2,1,2,0,121,109,5,26,22253,690,no_money_launder,divorced,check,false,false,true
248,0,0,1,0,0,0,1,1,0,0,0,1,2,1,1,88,22,8,2,65453,721,no_money_launder,married,wire,false,false,false
249,0,1,1,1,0,0,1,0,0,0,0,0,2,4,1,175,42,3,3,76625,710,no_money_launder,single,wire,false,false,false
250,0,0,0,0,1,1,0,1,0,0,0,1,2,0,2,263,11,3,1,59441,646,no_money_launder,married,wire,false,false,false
251,0,0,0,0,1,1,1,1,0,0,1,2,2,1,0,11,36,12,15,46463,634,no_money_launder,divorced,wire,false,false,false
252,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,60,1,3,11,70368,748,no_money_launder,married,check,false,false,false
253,0,1,1,1,0,0,1,0,0,0,1,0,1,2,1,50,43,6,2,289146,709,no_money_launder,single,check,true,false,false
254,0,0,0,0,1,1,0,0,0,1,1,1,1,1,7,292,179,5,17,7617,701,no_money_launder,married,check,false,false,true
255,0,0,1,0,1,0,1,0,0,0,1,0,1,3,0,306,48,1,9,53366,696,no_money_launder,single,check,false,false,false
256,0,0,0,1,0,0,1,1,0,0,1,2,0,1,7,6,220,4,4,70422,690,no_money_launder,divorced,cash,false,false,true
257,0,1,1,0,1,1,1,1,0,0,1,1,0,0,3,69,114,1,11,7362,751,no_money_launder,married,cash,false,false,false
258,0,0,0,0,0,1,1,0,0,1,0,1,1,6,0,18,133,1,8,65568,659,no_money_launder,married,check,false,true,false
259,0,0,1,0,1,0,1,1,1,0,1,2,1,0,1,45,30,2,30,73702,748,no_money_launder,divorced,check,false,false,false
260,0,1,1,0,1,1,0,0,0,0,1,2,1,3,0,135,48,13,35,93433,578,no_money_launder,divorced,check,false,true,false
261,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,51,48,1,9,60144,707,no_money_launder,married,check,false,false,true
262,0,1,0,0,1,1,0,1,0,0,0,2,2,1,1,92,22,4,4,74384,604,no_money_launder,divorced,wire,false,false,true
263,0,0,0,0,0,0,0,0,0,0,1,2,1,2,7,102,84,27,1,83971,653,no_money_launder,divorced,check,false,false,true
264,0,1,0,0,1,0,1,1,0,0,0,2,1,1,0,69,44,5,12,34866,711,no_money_launder,divorced,check,false,false,true
265,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,208,99,3,6,58778,625,no_money_launder,divorced,cash,false,false,true
266,0,0,0,0,1,1,0,1,0,0,1,2,1,1,1,11,136,2,7,69355,695,no_money_launder,divorced,check,false,false,true
267,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,46,32,6,5,58956,788,no_money_launder,divorced,wire,false,false,true
268,0,0,0,1,0,1,0,0,0,0,1,1,2,0,4,50,43,4,15,69297,687,no_money_launder,married,wire,false,false,false
269,0,0,1,1,1,1,0,0,0,0,0,2,1,3,1,72,4,1,15,78973,741,no_money_launder,divorced,check,false,false,false
270,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,46,231,3,4,7124,781,no_money_launder,married,check,true,false,false
271,0,1,1,0,0,1,1,1,0,0,1,1,1,3,2,88,23,3,14,50438,689,no_money_launder,married,check,true,false,true
272,0,1,0,0,0,0,1,1,0,0,1,2,2,2,1,130,15,2,15,15850,815,no_money_launder,divorced,wire,false,false,false
273,0,0,1,0,0,0,1,0,1,1,1,0,2,0,0,13,18,4,12,59960,675,no_money_launder,single,wire,false,false,true
274,0,0,1,0,0,1,1,1,0,1,1,1,1,2,3,31,152,2,12,72649,722,no_money_launder,married,check,false,false,true
275,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,133,13,18,27,65195,676,no_money_launder,married,check,false,false,true
276,0,0,0,0,1,1,0,0,0,0,1,2,1,6,4,8,24,1,5,7065,718,no_money_launder,divorced,check,false,false,false
277,0,0,0,0,1,0,1,1,1,0,1,2,1,1,1,132,47,15,6,94278,744,no_money_launder,divorced,check,false,false,false
278,0,1,1,0,1,1,1,0,0,0,1,1,1,2,3,55,11,7,8,78566,755,no_money_launder,married,check,false,false,false
279,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,93,39,1,17,72386,685,no_money_launder,married,check,false,false,false
280,0,1,0,0,1,1,0,1,0,0,1,1,0,6,0,13,17,5,1,62713,697,no_money_launder,married,cash,false,false,true
281,0,0,0,0,1,1,1,1,0,0,1,2,0,6,4,8,23,8,2,59678,706,no_money_launder,divorced,cash,false,false,true
282,0,0,1,0,0,1,0,1,0,0,0,0,2,1,2,179,14,3,1,50771,682,no_money_launder,single,wire,false,false,false
283,0,0,0,0,0,1,1,0,0,0,1,1,1,4,1,43,1,5,3,49136,792,no_money_launder,married,check,false,false,true
284,0,1,0,0,0,0,1,0,1,0,0,2,1,0,3,35,3,4,12,68832,605,no_money_launder,divorced,check,false,false,true
285,0,0,1,0,1,1,0,1,0,0,0,1,1,0,6,18,6,4,3,60678,640,no_money_launder,married,check,false,false,true
286,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,44,14,1,12,17562,809,no_money_launder,married,check,false,false,true
287,0,0,0,0,1,1,1,0,0,0,1,2,1,0,2,15,14,4,12,61224,737,no_money_launder,divorced,check,false,true,false
288,0,1,0,0,0,1,0,1,0,0,1,2,1,2,7,65,45,4,12,116788,660,no_money_launder,divorced,check,false,false,false
289,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,126,44,2,3,67276,635,no_money_launder,single,check,false,false,false
290,0,0,1,0,1,1,1,1,0,0,1,2,1,4,0,68,8,1,1,40507,740,no_money_launder,divorced,check,true,false,false
291,0,0,1,0,0,0,0,1,0,0,1,1,2,1,0,78,9,1,16,44911,558,no_money_launder,married,wire,false,true,false
292,0,0,0,0,1,1,1,1,0,0,1,0,0,2,1,45,164,8,14,6174,726,no_money_launder,single,cash,true,false,true
293,0,0,0,1,1,1,1,0,0,0,1,0,1,2,6,38,15,28,15,63436,650,no_money_launder,single,check,false,false,false
294,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,154,25,2,17,67633,704,no_money_launder,married,wire,false,false,false
295,0,0,1,1,1,1,1,1,0,0,1,1,1,4,0,92,19,4,10,67912,801,no_money_launder,married,check,false,false,true
296,0,0,0,1,0,1,1,1,0,0,1,0,2,6,0,94,175,4,9,60048,667,no_money_launder,single,wire,false,false,false
297,0,0,0,1,0,1,1,1,0,0,1,0,1,3,0,23,47,2,13,5360,728,no_money_launder,single,check,false,false,false
298,0,0,1,0,1,0,0,1,0,1,1,0,1,3,3,95,16,5,1,70522,745,no_money_launder,single,check,false,false,false
299,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,92,193,2,4,76305,733,no_money_launder,divorced,check,false,false,false
300,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,14,8,4,23,71280,694,no_money_launder,married,check,false,false,false
301,0,0,0,0,0,0,1,0,0,0,1,1,1,3,7,64,48,2,5,50722,561,no_money_launder,married,check,false,false,false
302,0,0,0,0,1,1,0,0,0,0,0,1,0,1,7,364,45,5,12,131259,633,no_money_launder,married,cash,false,false,true
303,0,0,0,0,0,0,0,1,0,0,1,1,1,0,6,19,12,5,1,82934,716,no_money_launder,married,check,true,false,true
304,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,90,11,1,9,70198,556,no_money_launder,single,check,false,false,true
305,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,80,13,17,10,67200,638,no_money_launder,single,check,false,true,true
306,0,1,0,1,1,1,1,0,0,0,0,2,1,0,3,79,237,1,13,64861,726,no_money_launder,divorced,check,false,false,false
307,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,48,12,9,1,61215,764,no_money_launder,married,check,false,false,false
308,0,1,0,0,1,1,0,0,0,0,0,1,1,3,1,20,15,3,3,13930,667,no_money_launder,married,check,false,false,true
309,0,0,0,1,0,1,0,1,0,0,0,0,1,2,3,45,12,5,5,96961,748,no_money_launder,single,check,false,false,false
310,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,45,5,5,14,63769,723,no_money_launder,married,check,false,false,true
311,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,13,14,9,30,51680,722,no_money_launder,married,check,false,false,false
312,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,91,14,8,16,10167,544,no_money_launder,divorced,check,false,false,false
313,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,104,24,33,23,67427,694,no_money_launder,married,check,false,true,true
314,0,0,0,0,1,1,0,1,0,0,1,2,1,1,4,7,97,2,4,150421,706,no_money_launder,divorced,check,false,false,false
315,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,13,1,5,12,66275,656,no_money_launder,married,check,false,false,true
316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,23,1,1,62032,728,no_money_launder,single,check,false,false,false
317,0,0,0,0,0,0,1,1,0,0,1,1,1,2,2,86,70,4,4,247753,713,no_money_launder,married,check,false,false,true
318,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,47,166,5,15,72814,673,no_money_launder,married,check,false,false,false
319,0,1,0,0,0,1,1,1,0,1,1,2,1,1,2,411,1,5,28,63182,681,no_money_launder,divorced,check,false,false,false
320,0,0,0,1,0,0,1,1,1,0,1,2,2,2,0,394,220,4,12,50246,632,no_money_launder,divorced,wire,false,false,true
321,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,77,20,7,11,49509,696,no_money_launder,married,check,false,true,true
322,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,56,136,5,1,74098,609,no_money_launder,single,cash,false,false,false
323,0,0,0,0,1,1,0,0,1,0,1,1,1,2,0,382,21,1,1,9454,766,no_money_launder,married,check,true,false,false
324,0,0,1,1,0,0,1,0,0,0,0,1,1,4,7,62,27,2,3,64809,709,no_money_launder,married,check,false,false,false
325,0,1,0,0,1,1,1,1,0,0,1,0,2,1,0,364,6,2,4,6286,657,no_money_launder,single,wire,false,false,false
326,0,0,0,1,1,1,0,0,0,0,1,1,1,2,0,38,12,2,8,9428,736,no_money_launder,married,check,false,false,false
327,0,1,1,1,0,0,0,1,0,0,1,1,1,0,3,25,19,47,9,62524,762,no_money_launder,married,check,false,false,true
328,0,0,0,0,1,1,0,1,0,0,0,2,0,3,0,77,5,1,11,67314,671,no_money_launder,divorced,cash,false,false,true
329,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,22,2,4,13,68935,720,no_money_launder,married,cash,false,false,false
330,0,1,0,0,0,1,1,0,0,0,1,2,2,0,1,99,11,6,1,72998,708,no_money_launder,divorced,wire,false,false,true
331,0,0,0,1,0,1,1,1,0,1,0,2,1,0,0,78,47,16,11,63626,663,no_money_launder,divorced,check,true,false,false
332,0,1,1,0,0,1,0,0,0,0,1,2,1,2,0,76,17,1,18,66725,735,no_money_launder,divorced,check,false,false,false
333,0,0,0,0,0,1,1,0,0,1,1,2,2,0,0,100,8,3,3,64540,607,no_money_launder,divorced,wire,false,false,false
334,0,1,1,0,1,0,1,0,1,0,0,1,2,3,1,290,175,8,2,70431,622,no_money_launder,married,wire,false,false,false
335,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,41,59,4,18,51017,631,no_money_launder,married,check,false,false,false
336,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,42,12,9,4,72702,622,no_money_launder,married,check,false,false,true
337,0,0,1,0,0,1,0,1,0,0,1,1,1,2,1,259,32,1,3,49133,815,no_money_launder,married,check,false,false,false
338,0,0,0,0,1,1,1,1,0,0,1,1,1,2,1,66,145,3,13,72917,798,no_money_launder,married,check,false,false,false
339,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,39,5,4,14,66055,748,no_money_launder,married,check,false,false,true
340,0,1,0,0,0,0,1,0,0,0,1,2,2,3,3,53,57,4,14,72633,706,no_money_launder,divorced,wire,false,false,true
341,0,0,1,0,0,0,1,1,0,0,1,2,1,2,0,33,21,3,29,70940,675,no_money_launder,divorced,check,false,false,true
342,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,19,41,4,2,64864,726,no_money_launder,married,cash,false,false,true
343,0,1,1,0,1,1,0,0,0,0,1,1,1,2,0,31,20,9,15,40552,700,no_money_launder,married,check,false,false,true
344,0,0,0,0,0,0,1,0,0,0,1,1,2,2,1,47,66,17,3,41982,767,no_money_launder,married,wire,false,false,false
345,0,0,0,0,1,1,1,0,0,0,1,2,1,2,2,24,24,4,7,33218,727,no_money_launder,divorced,check,false,false,false
346,0,1,0,1,1,1,1,0,0,0,0,2,1,0,1,66,37,5,11,71357,708,no_money_launder,divorced,check,false,false,false
347,0,0,0,0,0,0,0,1,0,0,0,2,1,0,3,283,32,8,15,135351,715,no_money_launder,divorced,check,false,false,true
348,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,67,168,46,10,49096,619,no_money_launder,married,check,false,false,false
349,0,0,0,0,0,1,1,0,0,1,1,1,0,2,0,233,36,5,5,122077,663,no_money_launder,married,cash,false,false,true
350,0,1,1,1,1,1,0,0,0,1,1,1,1,0,3,62,140,1,4,48874,829,no_money_launder,married,check,false,false,true
351,0,0,1,0,0,1,1,1,0,0,0,2,2,2,0,69,14,5,9,41873,664,no_money_launder,divorced,wire,false,false,false
352,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,9,161,6,9,5482,610,no_money_launder,single,check,false,false,false
353,0,1,0,0,1,1,0,0,0,0,0,2,1,3,0,29,137,10,2,249330,783,no_money_launder,divorced,check,false,false,false
354,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,438,110,16,13,18290,732,no_money_launder,single,check,true,false,false
355,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,440,14,4,3,64070,704,no_money_launder,married,wire,false,false,false
356,0,0,0,1,1,1,1,1,0,0,1,2,1,0,1,26,193,2,14,32073,730,no_money_launder,divorced,check,false,false,false
357,0,0,0,0,1,0,1,0,0,1,1,2,1,2,0,93,30,5,1,79575,723,no_money_launder,divorced,check,false,false,true
358,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,93,24,5,4,43653,654,no_money_launder,divorced,check,false,false,false
359,0,0,0,0,1,1,1,0,0,1,0,1,2,5,1,21,3,9,13,7293,783,no_money_launder,married,wire,false,false,false
360,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,78,6,1,10,8813,708,no_money_launder,married,check,false,false,false
361,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,127,129,1,8,62336,609,no_money_launder,divorced,cash,false,false,false
362,0,0,0,0,0,0,1,0,0,0,1,1,1,2,3,38,48,3,3,34918,614,no_money_launder,married,check,false,false,false
363,0,0,0,0,1,1,1,1,0,0,1,1,1,0,2,43,2,7,1,67258,764,no_money_launder,married,check,false,false,false
364,0,0,0,0,1,1,0,1,0,1,1,1,1,0,5,397,5,5,3,29908,745,no_money_launder,married,check,false,false,true
365,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,350,26,3,1,9311,664,no_money_launder,married,check,false,true,false
366,0,0,0,1,1,1,1,0,0,0,1,1,1,6,0,221,38,4,18,92021,812,no_money_launder,married,check,false,false,true
367,0,0,0,0,1,1,1,1,0,0,0,2,1,2,3,27,35,1,10,47707,672,no_money_launder,divorced,check,false,false,true
368,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,243,30,3,3,72544,750,no_money_launder,divorced,check,false,false,false
369,0,1,0,0,1,0,1,1,0,1,1,0,2,3,0,65,200,4,5,59345,675,no_money_launder,single,wire,false,false,false
370,0,0,0,0,1,1,0,1,1,0,1,2,2,0,0,58,11,4,14,62175,626,no_money_launder,divorced,wire,false,false,false
371,0,0,0,1,1,0,1,0,0,0,1,1,0,1,2,298,179,4,10,9064,705,no_money_launder,married,cash,false,false,false
372,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,64,9,1,4,7681,833,no_money_launder,married,cash,false,false,false
373,0,0,0,0,0,1,1,0,0,0,1,2,2,0,0,33,23,5,7,61860,627,no_money_launder,divorced,wire,false,false,false
374,0,0,0,0,0,1,1,0,0,0,1,1,1,3,0,7,14,2,18,67439,525,no_money_launder,married,check,false,false,false
375,0,0,1,0,0,1,1,1,0,0,1,2,1,0,0,239,24,9,6,9899,744,no_money_launder,divorced,check,false,false,false
376,0,1,0,1,1,1,1,1,0,1,1,2,1,1,0,262,129,6,14,81166,632,no_money_launder,divorced,check,false,false,true
377,0,0,1,0,1,1,1,1,0,0,1,1,1,2,1,83,45,1,12,7292,716,no_money_launder,married,check,false,false,false
378,0,0,0,0,1,1,0,1,0,0,0,1,1,6,0,454,51,3,4,61545,641,no_money_launder,married,check,false,false,false
379,0,0,0,1,0,0,1,0,0,0,1,1,1,2,2,197,16,4,15,62418,655,no_money_launder,married,check,false,false,false
380,0,0,1,0,1,1,1,1,0,0,1,1,0,0,7,125,73,6,5,82607,693,no_money_launder,married,cash,false,false,false
381,0,0,0,0,1,0,0,1,0,0,1,1,1,2,0,51,7,3,4,138596,685,no_money_launder,married,check,false,false,false
382,0,0,0,0,1,1,1,1,0,0,1,1,1,5,1,195,42,4,15,48449,657,no_money_launder,married,check,false,false,false
383,0,1,0,0,0,1,1,1,0,1,1,1,2,2,1,46,18,4,11,17693,743,no_money_launder,married,wire,false,false,false
384,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,41,233,1,1,73535,741,no_money_launder,single,check,false,false,true
385,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,360,33,5,2,57971,826,no_money_launder,married,check,false,false,false
386,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,96,63,2,2,124356,726,no_money_launder,married,cash,false,true,false
387,0,1,0,0,0,0,1,0,0,0,1,1,1,3,1,192,41,3,6,71963,828,no_money_launder,married,check,false,false,true
388,0,0,0,0,0,1,0,0,0,1,1,2,1,2,0,48,78,16,35,73657,741,no_money_launder,divorced,check,false,false,true
389,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,285,4,1,14,55222,708,no_money_launder,married,check,false,false,true
390,0,0,0,0,1,1,0,1,1,0,1,0,2,1,2,80,22,7,11,50123,630,no_money_launder,single,wire,false,false,false
391,0,0,1,0,1,0,1,1,0,0,0,1,1,0,3,131,17,1,3,44888,681,no_money_launder,married,check,false,false,false
392,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,50,19,4,14,6569,724,no_money_launder,married,cash,false,false,false
393,0,1,0,0,0,1,1,1,0,0,1,1,1,7,4,44,120,1,13,60060,624,no_money_launder,married,check,false,false,true
394,0,0,1,0,0,1,1,0,0,0,1,2,1,3,0,15,21,4,3,5226,844,no_money_launder,divorced,check,false,false,false
395,0,0,1,0,1,1,0,1,0,0,0,1,1,6,2,39,98,4,3,37175,691,no_money_launder,married,check,false,false,false
396,0,0,0,0,0,1,1,0,0,1,0,1,0,6,7,413,11,4,12,63019,745,no_money_launder,married,cash,false,false,false
397,0,0,0,1,0,1,0,1,0,0,1,1,2,2,3,71,87,9,18,64063,710,no_money_launder,married,wire,false,false,false
398,0,0,0,0,0,1,1,0,0,0,1,2,1,2,3,64,32,4,5,8099,720,no_money_launder,divorced,check,false,true,true
399,0,1,0,0,1,0,1,0,0,0,1,1,1,6,5,267,11,2,5,60926,770,no_money_launder,married,check,false,false,true
400,0,1,1,0,0,1,0,1,0,0,1,2,1,0,0,33,2,4,40,59868,777,no_money_launder,divorced,check,false,false,false
401,0,0,0,0,1,1,0,0,0,0,1,2,1,2,0,94,93,1,4,173939,667,no_money_launder,divorced,check,false,false,false
402,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,210,7,3,12,69328,749,no_money_launder,married,check,false,false,false
403,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,347,91,4,5,96402,624,no_money_launder,divorced,check,false,false,false
404,0,0,0,0,0,1,1,1,0,0,1,2,1,0,1,174,23,2,5,45212,753,no_money_launder,divorced,check,false,false,false
405,0,0,1,0,0,1,0,1,0,0,0,1,1,3,1,78,46,4,4,60873,711,no_money_launder,married,check,false,false,false
406,0,0,0,1,0,1,1,0,0,0,1,2,2,0,1,38,9,1,5,62959,790,no_money_launder,divorced,wire,false,false,false
407,0,0,0,0,0,1,1,1,0,0,1,2,1,2,1,20,48,1,4,35494,705,no_money_launder,divorced,check,false,false,false
408,0,1,0,0,0,1,0,1,0,0,1,1,2,3,0,58,12,4,3,22997,812,no_money_launder,married,wire,false,false,false
409,0,1,1,0,0,1,0,1,0,0,1,2,1,2,0,108,186,1,15,88666,679,no_money_launder,divorced,check,false,false,false
410,0,0,1,0,1,1,0,1,0,0,1,2,1,0,0,42,46,30,12,142911,753,no_money_launder,divorced,check,false,false,false
411,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,252,138,7,1,66521,677,no_money_launder,single,check,false,true,false
412,0,0,0,0,1,1,1,1,0,0,1,2,1,7,3,77,25,4,5,62836,733,no_money_launder,divorced,check,false,false,true
413,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,180,37,7,4,15605,650,no_money_launder,married,check,false,false,false
414,0,0,1,0,0,0,0,0,0,1,1,2,1,0,2,235,62,5,4,25069,663,no_money_launder,divorced,check,false,false,false
415,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,83,11,4,4,16802,672,no_money_launder,single,check,false,false,false
416,0,1,0,1,0,1,0,1,0,0,1,1,0,2,0,48,249,2,1,70475,685,no_money_launder,married,cash,false,false,true
417,0,0,0,0,0,0,0,1,0,0,1,1,2,3,2,61,35,1,17,33215,737,no_money_launder,married,wire,false,false,false
418,0,1,0,0,0,0,0,1,0,0,1,1,1,2,7,45,38,1,5,72887,734,no_money_launder,married,check,true,false,true
419,0,1,0,0,1,1,1,0,1,0,1,2,1,2,0,180,26,24,14,38694,833,no_money_launder,divorced,check,false,false,true
420,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,35,4,5,14,55811,681,no_money_launder,married,check,false,false,true
421,0,1,0,1,0,1,1,0,0,0,1,0,2,1,0,56,12,20,5,57856,742,no_money_launder,single,wire,false,false,false
422,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,5,232,5,25,63038,695,no_money_launder,married,wire,false,false,false
423,0,1,0,0,1,1,1,1,1,0,0,0,1,2,1,95,107,4,8,7287,692,no_money_launder,single,check,true,false,false
424,0,1,1,0,0,0,1,0,0,0,1,1,0,2,2,411,37,24,1,34648,669,no_money_launder,married,cash,false,false,false
425,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,200,38,34,13,167392,677,no_money_launder,married,check,false,false,false
426,0,1,0,0,0,1,0,1,0,0,1,1,1,4,1,204,121,1,3,91558,729,no_money_launder,married,check,false,false,false
427,0,0,0,0,1,1,1,0,0,1,0,1,1,3,6,183,28,3,4,54893,713,no_money_launder,married,check,false,false,false
428,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,15,3,4,1,6492,837,no_money_launder,married,check,false,false,false
429,0,1,0,0,1,0,0,1,0,0,1,1,2,4,2,131,32,5,11,10746,671,no_money_launder,married,wire,false,false,true
430,0,0,0,1,1,0,1,0,0,1,0,1,1,2,0,27,76,2,5,86594,701,no_money_launder,married,check,false,false,false
431,0,1,0,0,1,1,0,1,0,1,0,1,1,5,0,197,15,1,18,124872,747,no_money_launder,married,check,false,false,false
