"account_id","num_transactions","credit_score","marital_status_single","marital_status_married","marital_status_divorced","analytic_partition","ml_indicator","checking_only_indicator","prior_ctr_indicator","address_change_2x_indicator","cross_border_trx_indicator","in_person_contact_indicator","linkedin_indicator","atm_deposit_indicator","trx_10ksum_indicator","common_merchant_indicator","direct_deposit_indicator","citizenship_country_risk","occupation_risk","num_acctbal_chgs_gt2000","distance_to_employer","distance_to_bank","income","primary_transfer_cash","primary_transfer_check","primary_transfer_wire"
10888,3.0319167718,0.6454924958,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0.23004104,-0.660522669,-0.532723282,-0.462842159,0,0,1
10889,-0.579140285,-0.078324069,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.227075449,-0.233542441,1.0402520227,-0.598296506,0,1,0
10890,-0.249241245,0.753294963,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,-0.471959283,-0.233542441,-0.532723282,0.2062561863,0,1,0
10891,-0.570224094,-0.170726184,0,1,0,2,0,1,0,1,1,1,1,1,0,0,1,1,6,-0.178098683,1.7590319549,0.6772577215,0.1689049132,0,1,0
10892,-0.76638028,1.0151009545,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1,1.062646074,-0.660522669,-1.016715684,0.1221710362,0,1,0
10893,2.5147777365,-0.632736757,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,2,0,-0.406656927,-0.233542441,-0.653721383,-0.900174511,0,1,0
10894,-0.944704086,0.891898135,1,0,0,2,0,0,0,1,1,1,1,1,0,0,1,3,2,-0.471959283,-0.660522669,0.6772577215,-0.970622416,0,1,0
10895,0.2233168389,-0.925343454,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,-0.406656927,-0.375869184,0.5562596211,-0.174780542,0,1,0
10896,-0.472146002,0.753294963,0,0,1,2,0,0,1,1,0,1,1,0,0,0,1,0,0,-0.259726627,-0.091215699,-0.532723282,-1.159506102,0,1,0
10897,-0.097666011,0.1218805127,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,3,0,-0.422982516,-0.660522669,0.1932653199,-0.171667936,1,0,0
10898,0.3659758831,0.5992914385,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,2.6135770196,2.6129924103,-1.016715684,1.5064298185,0,1,0
10899,-0.329486957,1.8467199866,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,-0.471959283,-0.660522669,0.3142634203,-0.976198236,0,1,0
10900,0.1074063655,0.16808157,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,-0.66786635,-0.233542441,-1.016715684,-1.28553306,0,0,1
10901,-0.454313621,0.3990868567,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,3,0,-0.700517527,-0.233542441,0.4352615207,1.9603552723,0,0,1
10902,0.3392273123,1.169104479,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,3,2,0.6218551737,-0.375869184,0.0722672195,0.4561827805,0,0,1
10903,-0.258157435,0.1064801603,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.569912816,5.4595272619,-0.532723282,0.0393398856,0,1,0
10904,-0.686134568,0.0448787505,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,6,4,0.9646925406,3.0399726381,0.4352615207,-0.332359025,1,0,0
10905,-0.293822196,0.2296829798,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,-0.276052216,-0.233542441,-0.169728981,-0.219745384,0,1,0
10906,-0.873374563,0.6454924958,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1.0952972518,-0.518195926,0.5562596211,-0.191933465,0,0,1
10907,-0.802045041,-0.879142396,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,2,0,1.5687393299,-0.518195926,-0.774719483,0.1163712881,0,0,1
10908,0.4818863566,0.3528857994,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,-0.21074986,-0.518195926,0.1932653199,-0.37255419,1,0,0
10909,-0.864458373,-0.247727946,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,3,-0.651540761,-0.375869184,0.3142634203,-1.273978349,0,1,0
10910,-0.356235528,0.7840956678,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,2,1,-0.716843116,-0.518195926,0.5562596211,-0.337061523,0,1,0
10911,1.9708901305,-0.709738519,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,3,1,1.1442740185,-0.233542441,0.6772577215,-0.339591915,1,0,0
10912,-0.891206944,0.3836865043,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.635215172,0.6204180142,-0.653721383,0.0969342947,0,1,0
10913,-0.481062192,0.1988822749,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,3,0,1.6993440411,-0.091215699,-0.774719483,5.2091322819,0,1,0
10914,-0.891206944,0.16808157,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,6,1,0.4585992846,-0.660522669,2.6132273278,0.6170082261,0,1,0
10915,-0.962536466,0.2912843896,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,2,1,-0.096470738,-0.091215699,-0.895717584,0.2690457366,0,1,0
10916,-0.739631709,-1.294951912,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,-0.537261638,0.3357645291,1.1612501231,3.1541404762,0,1,0
10917,-0.7485479,-0.155325831,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,4,1.225901963,-0.375869184,1.2822482234,-1.065680063,0,1,0
10918,-0.882290754,-0.155325831,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,-0.765819883,-0.091215699,-0.653721383,0.2080476143,0,1,0
10919,-0.525643143,-0.293929003,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,-0.504610461,-0.233542441,0.1932653199,-1.068031312,1,0,0
10920,-0.142246962,-1.987967772,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,2,0,1.1605996074,-0.375869184,-0.895717584,0.7609942489,0,1,0
10921,-0.498894572,0.6146917909,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,3.1033446867,-0.375869184,0.6772577215,0.2197142889,0,1,0
10922,-0.873374563,1.1383037741,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,2,0,-0.635215172,-0.518195926,-1.016715684,0.1223277861,0,1,0
10923,-0.222492674,-1.356553322,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,3,4,-0.439308105,-0.233542441,-0.774719483,-1.145443393,0,0,1
10924,-0.909039324,-1.8493646,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,-0.422982516,-0.660522669,0.6772577215,0.0673981261,0,1,0
10925,-0.579140285,1.3385083559,1,0,0,2,0,1,0,1,1,0,1,1,0,1,0,2,0,2.4666467195,-0.660522669,0.4352615207,0.181601659,0,1,0
10926,1.4894158563,0.3836865043,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.4749248735,-0.375869184,2.7342254282,3.2493996583,0,0,1
10927,-0.846625993,-0.971544511,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2.9237632087,-0.518195926,-0.532723282,1.0421812611,0,0,1
10928,0.8296177768,0.7224942581,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,6,0.6871575293,0.6204180142,-0.532723282,-1.264909245,0,0,1
10929,-0.044168869,-0.802140634,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3,-0.798471061,-0.375869184,-0.774719483,0.1554692035,0,1,0
10930,-0.588056475,0.0448787505,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,2,1,0.8504134183,-0.660522669,-1.016715684,4.0561916357,0,1,0
10931,1.5161644271,0.0448787505,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,2,7,1.8299487524,-0.660522669,0.6772577215,-0.933607036,0,1,0
10932,-0.846625993,-0.370930766,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,1.225901963,-0.091215699,0.1932653199,-0.242227805,0,0,1
10933,-0.819877422,0.7994960203,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,4,0,-0.733168705,-0.233542441,0.7982558219,-1.206643051,1,0,0
10934,-0.213576484,0.3990868567,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,2,0.8014366516,-0.233542441,4.7911931348,-0.348123591,0,1,0
10935,-0.151163152,0.5684907336,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,2.6625537863,-0.660522669,0.1932653199,-0.023472057,0,1,0
10936,2.7911796347,-0.016722659,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,-0.798471061,-0.375869184,0.5562596211,-1.22887915,0,1,0
10937,-0.632637426,0.2296829798,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.586238405,2.3283389252,0.6772577215,-0.793024726,1,0,0
10938,2.2383758384,0.8148963727,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,-0.618889583,-0.375869184,-0.895717584,0.2696951292,0,1,0
10939,-0.489978382,0.2758840371,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,2,0,-0.390331338,-0.233542441,-0.774719483,0.7549929652,0,1,0
10940,0.5353834981,-0.309329356,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,3,1,-0.161773094,-0.233542441,-0.774719483,-0.101690281,0,0,1
10941,-0.864458373,-0.925343454,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,-0.66786635,1.047398242,2.0082368258,-1.253488892,0,1,0
10942,-0.695050758,-0.555734995,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,-0.765819883,-0.091215699,0.0722672195,0.1135721819,0,0,1
10943,-0.275989816,0.2604836847,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,-0.308703394,-0.091215699,-0.653721383,0.2210578599,0,1,0
10944,-0.133330772,0.4760886189,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,3,0,2.3033908305,-0.518195926,-0.653721383,0.0834761921,0,1,0
10945,-0.160079342,-0.232327594,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,-0.863773416,0.9050714994,-1.016715684,0.2737258421,0,1,0
10946,0.5353834981,-0.555734995,1,0,0,2,0,1,0,1,1,1,1,1,0,0,1,2,2,-0.308703394,-0.660522669,-0.774719483,1.8756431224,0,1,0
10947,-0.703966948,-0.678937814,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,-0.553587227,0.4780912716,-1.016715684,-0.227202203,0,1,0
10948,-0.097666011,-0.047523364,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,-0.455633694,-0.518195926,-0.774719483,0.2234538948,0,1,0
10949,-0.320570767,-0.986944863,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,4,-0.308703394,-0.091215699,-0.653721383,-0.700049615,0,1,0
10950,2.1759625065,0.3682861518,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,0,-0.374005749,0.9050714994,0.5562596211,-0.137048591,0,0,1
10951,-0.552391714,0.0756794554,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,3,0,1.8789255191,-0.091215699,-1.016715684,0.0906866897,0,1,0
10952,-0.721799329,1.2615065936,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-0.031168382,-0.233542441,-0.532723282,-0.949841852,0,1,0
10953,-0.40973267,-2.203572707,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,5,0,1.4544602076,-0.660522669,-0.532723282,-0.180871397,0,1,0
10954,0.1430711266,1.1075030692,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,-0.259726627,-0.518195926,0.4352615207,0.0693686969,0,1,0
10955,0.1609035071,0.2604836847,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,4,2,-0.782145472,0.4780912716,-0.895717584,-0.213318636,0,1,0
10956,1.1238520555,0.8302967252,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.618889583,-0.518195926,0.0722672195,0.1286873554,0,1,0
10957,-0.365151718,0.5838910861,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3443201623,-0.375869184,-1.016715684,0.2726061996,0,1,0
10958,0.464053976,-0.663537462,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,-0.635215172,2.8976458955,-1.016715684,3.3822788277,1,0,0
10959,-0.588056475,0.7378946105,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.325028983,-0.233542441,-0.169728981,-1.034822716,1,0,0
10960,-0.293822196,-0.216927241,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,2,0,-0.471959283,-0.660522669,0.1932653199,-0.489086579,0,1,0
10961,-0.552391714,0.5838910861,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,-0.733168705,-0.091215699,1.2822482234,0.2768608411,0,1,0
10962,2.2205434578,0.2142826274,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,-0.586238405,2.7553191529,-0.774719483,-0.205525925,0,1,0
10963,-0.445397431,0.7378946105,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,6,0,-0.684191938,2.7553191529,-0.774719483,-0.782589658,0,1,0
10964,0.2144006487,0.9997006021,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,3,2,-0.684191938,-0.375869184,0.0722672195,0.0866335839,0,1,0
10965,-0.07983363,-0.601936052,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,3,0,-0.847447827,-0.233542441,0.9192539223,0.8166180873,0,1,0
10966,-0.882290754,0.445287914,0,0,1,2,0,1,0,0,0,0,1,1,1,0,1,0,1,3.0380423311,-0.375869184,0.6772577215,-1.088475983,0,1,0
10967,-0.900123134,-0.64813711,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2,-0.847447827,-0.660522669,-0.653721383,0.2599990253,0,1,0
10968,-0.632637426,0.6146917909,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,4,4,0.9646925406,-0.233542441,0.6772577215,-1.004816297,0,1,0
10969,-0.552391714,-1.248750855,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,7,0,-0.341354572,1.3320517271,-0.411725182,-0.016194381,1,0,0
10970,1.8282310863,-1.079346978,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,6,0,1.7809719857,-0.091215699,0.3142634203,0.2232971449,0,1,0
10971,-0.365151718,-1.264151207,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,-0.782145472,-0.518195926,-0.895717584,-0.025308271,0,1,0
10972,-0.793128851,0.7994960203,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,2,0,-0.749494294,-0.660522669,0.3142634203,0.1318223543,0,1,0
10973,-0.730715519,-1.402754379,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,3,0,0.0831107399,0.3357645291,-0.532723282,0.6532846425,0,1,0
10974,-0.552391714,-0.879142396,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,-0.765819883,-0.660522669,-0.774719483,-0.416041103,1,0,0
10975,-0.053085059,0.9226988399,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.9237632087,-0.091215699,-1.016715684,-0.188686502,1,0,0
10976,0.0449930337,-0.5865357,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2.3686931861,1.3320517271,0.3142634203,2.258292136,0,1,0
10977,-0.07983363,0.2758840371,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,2,0,-0.831122239,-0.518195926,0.9192539223,0.0772061942,0,1,0
10978,-0.445397431,0.3528857994,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,2,0,-0.700517527,-0.375869184,-0.653721383,0.0268446755,1,0,0
10979,-0.481062192,0.8610974301,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,5,-0.602563994,-0.660522669,-0.048730881,0.7629872125,0,1,0
10980,0.0449930337,0.8456970776,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,2,-0.831122239,-0.091215699,0.1932653199,-0.039438159,0,1,0
10981,3.210240577,0.3220850945,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,7,-0.66786635,1.9013586974,0.3142634203,0.7373921855,0,1,0
10982,-0.400816479,0.3374854469,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,3,0,-0.227075449,-0.660522669,1.0402520227,-0.34725027,0,1,0
10983,-0.463229811,0.5530903812,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,6,-0.651540761,-0.660522669,-0.653721383,0.5818514523,0,1,0
10984,-0.739631709,0.3220850945,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,3,-0.765819883,-0.091215699,-0.653721383,-0.214886136,0,1,0
10985,-0.525643143,-2.696383985,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,-0.488284872,-0.233542441,1.1612501231,3.459646123,0,1,0
10986,-0.160079342,0.2912843896,0,1,0,2,0,0,1,0,0,1,0,0,0,1,1,2,0,0.3606457512,-0.660522669,-0.290727082,-1.284525381,0,1,0
10987,2.5950234489,0.6146917909,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,2,1,-0.635215172,-0.375869184,2.1292349262,0.0065791467,0,1,0
10988,1.311092051,0.445287914,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,-0.455633694,-0.375869184,0.1932653199,0.1553124536,0,1,0
10989,1.6944882323,-1.572158256,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.145447505,-0.518195926,-0.532723282,0.0916047965,0,1,0
10990,-0.507810763,1.5695136426,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,-0.684191938,-0.091215699,-0.774719483,0.7237101544,0,1,0
10991,-0.489978382,0.0140780456,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,-0.716843116,-0.233542441,-1.016715684,-0.013148954,0,1,0
10992,-0.632637426,-0.062923717,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,2,0,0.5402272292,-0.660522669,0.6772577215,0.0022797195,0,1,0
10993,-0.552391714,-0.139925479,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,-0.488284872,-0.375869184,0.0722672195,0.5239435433,0,1,0
10994,-0.463229811,-0.232327594,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,3,2,-0.863773416,-0.375869184,-0.653721383,0.057881165,0,1,0
10995,-0.846625993,-1.433555084,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,-0.308703394,-0.091215699,-0.653721383,0.2425549955,0,1,0
10996,-0.481062192,-0.971544511,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,-0.178098683,-0.660522669,-0.048730881,1.9207647143,0,0,1
10997,-0.668302187,-0.078324069,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,2,0,-0.112796327,-0.518195926,-0.895717584,0.8370851518,0,1,0
10998,-0.400816479,0.0602791029,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,1.8789255191,-0.660522669,3.5812121309,-0.458430768,0,0,1
10999,2.0065548915,1.5079122328,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1.7483208079,-0.375869184,0.3142634203,-0.094009534,0,1,0
11000,-0.42756505,-0.771339929,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.863773416,-0.375869184,-0.653721383,-1.214906012,1,0,0
11001,-0.828793612,0.6916935532,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,2,3,-0.831122239,2.4706656678,-0.411725182,-0.429857492,0,1,0
11002,1.8817282278,0.4760886189,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,-0.66786635,-0.233542441,-0.290727082,0.5484637136,0,0,1
11003,0.0628254142,0.5530903812,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,-0.569912816,-0.091215699,-0.532723282,0.065629091,0,1,0
11004,-0.160079342,1.7081168146,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.259726627,-0.091215699,0.4352615207,-0.396223432,0,1,0
11005,-0.7485479,0.1988822749,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0,-0.586238405,0.1934377865,-0.048730881,0.0306738528,1,0,0
11006,0.9455282502,-0.016722659,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,2,0,2.4013443639,-0.375869184,0.3142634203,-1.269387815,0,1,0
11007,-0.204660294,1.584913995,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,-0.733168705,-0.518195926,-0.532723282,-0.121306417,0,0,1
11008,0.5353834981,0.9997006021,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,-0.014842793,-0.233542441,0.5562596211,-0.288065968,0,1,0
11009,-0.668302187,0.2912843896,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,-0.21074986,-0.375869184,0.5562596211,-0.615404643,1,0,0
11010,-0.133330772,0.6146917909,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,7,4,-0.716843116,-0.233542441,-0.895717584,5.069333722,0,1,0
11011,-0.686134568,0.1064801603,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,-0.439308105,-0.518195926,-1.016715684,-0.429320063,0,0,1
11012,-0.382984099,0.2450833323,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,-0.749494294,-0.233542441,-0.653721383,-1.206911765,0,1,0
11013,-0.721799329,1.2923072985,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,-0.863773416,-0.091215699,-0.411725182,-1.257564391,0,0,1
11014,2.1670463163,-1.233350502,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,2,1,0.9320413628,-0.233542441,-0.774719483,0.0899925113,0,1,0
11015,-0.302738387,0.7840956678,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,-0.765819883,-0.091215699,0.0722672195,0.2438089951,0,0,1
11016,0.5710482592,0.1218805127,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2.2870652416,0.4780912716,-0.532723282,0.217027147,0,1,0
11017,-0.721799329,-0.46333288,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,5,0,-0.602563994,0.3357645291,-0.290727082,0.0016527197,0,0,1
11018,-0.293822196,-0.078324069,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,3,0,-0.700517527,-0.518195926,-0.048730881,0.2116752559,0,1,0
11019,-0.721799329,-1.402754379,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,-0.227075449,-0.518195926,-0.774719483,0.11072829,0,1,0
11020,-0.302738387,1.1999051839,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,2,1,0.7687854738,-0.233542441,-0.895717584,-0.042483587,0,1,0
11021,0.0271606531,0.5838910861,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.716843116,-0.518195926,0.5562596211,-0.761921058,0,1,0
11022,-0.677218378,0.9226988399,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,2,0,-0.716843116,-0.375869184,-1.016715684,-0.844886566,0,1,0
11023,0.4194730247,-0.293929003,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,6,-0.21074986,-0.091215699,-0.653721383,-0.001750993,0,1,0
11024,0.2411492195,-1.325752617,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,3,1,-0.863773416,-0.091215699,0.4352615207,0.3466593532,0,1,0
11025,2.2294596481,-0.40173147,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,5,0,-0.749494294,-0.233542441,-0.895717584,-0.194150357,0,1,0
3553,0.2054844584,0.0756794554,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,4,1,1.1116228407,-0.091215699,-0.532723282,0.2246407158,0,1,0
11026,-0.222492674,0.1218805127,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,5,0,0.1320875066,-0.091215699,-0.895717584,-0.118238597,0,1,0
11027,-0.489978382,0.5838910861,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,3,0,-0.831122239,-0.660522669,-0.169728981,0.4554886021,0,0,1
11028,3.4063967628,2.3241309124,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,-0.863773416,-0.233542441,2.9762216289,0.0134761443,0,0,1
11029,-0.614805046,1.2769069461,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,-0.243401038,1.047398242,0.1932653199,0.5594809956,0,1,0
11030,0.0449930337,-0.093724422,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,3,0,-0.733168705,0.6204180142,4.4281988337,0.2298582498,0,1,0
11031,-0.944704086,1.5695136426,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,3,-0.504610461,-0.091215699,0.4352615207,-0.644448169,0,0,1
11032,-0.552391714,0.4144872092,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,-0.161773094,-0.375869184,-0.532723282,0.7843947767,0,1,0
11033,1.0257739626,-1.464355789,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,-0.161773094,-0.518195926,-0.774719483,-0.956559707,0,1,0
11034,-0.917955515,0.7686953154,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,2,0,-0.374005749,-0.660522669,-1.016715684,0.0414000277,0,1,0
11035,0.7761206352,-0.46333288,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1.4707857965,-0.091215699,-0.653721383,-0.940504033,0,1,0
11036,-0.614805046,-0.417131823,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,-0.227075449,-0.660522669,0.4352615207,-0.033190554,0,0,1
11037,0.6156292105,0.6454924958,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,-0.863773416,-0.660522669,-0.532723282,-0.509665608,0,1,0
11038,-0.837709802,2.000723511,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,2.6952049641,-0.233542441,-0.653721383,0.2357251764,0,1,0
11039,-0.454313621,-0.802140634,0,1,0,2,0,0,1,1,1,1,0,0,0,0,1,1,0,1.0136693073,-0.518195926,-0.774719483,-0.306114605,0,0,1
11040,0.5442996884,1.1999051839,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,2,0,-0.504610461,2.3283389252,-0.895717584,0.1059586131,0,0,1
11041,-0.267073626,0.3220850945,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,-0.096470738,-0.518195926,-0.774719483,-0.851178956,0,0,1
11042,-0.40973267,1.0459016594,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,6,0,-0.194424271,0.1934377865,-0.653721383,1.146554333,0,1,0
11043,0.1698196973,0.753294963,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,-0.684191938,-0.518195926,0.5562596211,0.5024240149,0,1,0
11044,-0.142246962,-0.124525126,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,-0.504610461,-0.233542441,-1.016715684,0.3146151854,0,1,0
11045,-0.168995533,-0.740539224,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,3,1,-0.569912816,-0.091215699,-0.653721383,-1.175091526,0,1,0
11046,-0.275989816,1.9237217488,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,-0.292377805,3.3246261232,-0.532723282,-0.429320063,0,1,0
11047,-0.097666011,-0.340130061,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,4,-0.406656927,-0.233542441,0.9192539223,-0.093136213,1,0,0
11048,-0.186827913,-0.201526889,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,-0.292377805,-0.091215699,2.371231127,0.0096021813,0,1,0
