advisor,advisor_event_indicator,sf_face_2_face,sf_call_outbound,sf_call_inbound,sf_email_inbound,channel_bank,channel_wirehouse,channel_ria,primary_prod_sold_fixed,primary_prod_sold_va,sf_email_campaigns,advisor_hh_children,annuity_mkt_opp,advisor_advising_years,advisor_aum,advisor_annuity_selling_years,advisor_age,advisor_net_worth,advisor_credit_hist_mos,advisor_firm_changes,advisor_credit_score,wholesaler,region_ca,region_ny,region_fl,region_tx,region_ne,region_so,region_mw,region_we,sf_email_responses,analytic_partition
128,0,0,0,0,0,1,0,0,1,0,3,0,0.002799795,-0.146292356,-0.527402623,-0.437773655,-1.009668319,0.9560120733,-0.953468616,5,0.658072888,16,0,0,0,0,0,1,0,0,3,2
129,0,0,0,0,1,0,0,1,0,1,2,2,-0.686885363,-0.146292356,3.1378264509,-0.437773655,-1.404253014,-0.479880274,0.4165596263,5,-0.430650274,5,0,0,1,0,0,0,0,0,0,2
130,0,1,0,0,0,1,0,0,0,1,2,7,-0.721795188,-0.99217859,-0.538780533,-0.437773655,-0.943904203,0.0948243311,0.5633483666,6,1.3182560819,3,0,0,0,0,0,1,0,0,3,2
131,0,0,1,1,0,1,0,0,1,0,3,2,-0.129889268,-0.146292356,-0.652220737,-0.437773655,-1.206960666,0.194604598,0.4165596263,1,0.9823734043,14,0,0,0,1,0,0,0,0,0,1
132,0,0,1,0,0,1,0,0,0,1,3,6,-0.689742945,-0.146292356,0.1343982473,-0.437773655,1.6866604323,-0.367536062,-3.00851098,1,-1.310894532,15,0,1,0,0,0,0,0,0,1,2
133,0,1,1,1,0,1,0,0,0,1,4,3,-0.697645937,-0.522241794,-0.638654164,-0.437773655,-0.35202716,-0.256432659,1.0037145874,4,-1.415133984,3,0,1,0,0,0,0,0,0,0,2
134,0,0,0,1,0,1,0,0,0,1,2,1,-0.182114364,-0.522241794,-0.376948846,-0.437773655,0.0425575355,-0.180191807,-0.121665755,5,0.7159836945,5,1,0,0,0,0,0,0,0,0,1
135,0,1,0,1,0,1,0,0,1,0,2,6,-0.135954379,-0.99217859,0.1201136776,-0.437773655,-1.338488898,1.0483235061,0.4654892064,6,0.5885799202,2,0,0,1,0,0,0,0,0,1,2
136,0,1,0,1,0,1,0,0,1,0,4,4,-0.669473821,-0.052304997,-0.433568392,-0.437773655,-0.746611855,-0.103962944,1.0037145874,0,-0.094767596,7,0,0,1,0,0,0,0,0,0,1
137,0,0,1,1,1,1,0,0,0,1,2,4,0.05792164,-0.99217859,-0.6166279,-0.437773655,-0.35202716,0.9501976519,0.4654892064,0,-0.534889725,7,0,0,0,0,1,0,0,0,2,2
138,0,0,1,1,1,0,1,0,0,1,4,7,-0.244188227,-0.710216512,-0.410606375,-0.437773655,-0.417791276,0.4739965382,-0.562031976,2,-0.025274628,8,1,0,0,0,0,0,0,0,2,2
139,0,1,1,1,0,1,0,0,0,1,5,1,-0.687859175,-0.898191231,-0.369408727,-0.437773655,0.1083216513,1.1807184811,-0.855609456,0,1.2950917593,3,0,0,1,0,0,0,0,0,1,1
140,0,1,0,1,0,0,1,0,0,1,4,1,0.1707030608,-0.334267075,-0.668878902,-0.437773655,-0.549319507,-0.341479062,0.8569258471,3,1.48040634,19,1,0,0,0,0,0,0,0,0,0
141,0,1,1,1,1,0,0,1,0,1,1,5,-0.674697007,-0.616229153,-0.64715269,-0.437773655,0.1083216513,-0.538420109,-0.317384075,4,-0.22217137,6,0,1,0,0,0,0,0,0,0,2
142,0,1,1,0,0,1,0,0,1,0,4,5,1.3398867365,-0.99217859,-0.529641219,1.2194303089,-0.417791276,-0.316015493,0.3187004661,5,0.4148475008,9,0,0,0,0,1,0,0,0,1,2
143,0,0,0,1,1,0,0,1,1,0,3,0,0.0397641801,-0.99217859,-0.495377577,-0.437773655,-1.009668319,-0.501010002,0.9058554272,4,0.9592090817,8,0,0,1,0,0,0,0,0,2,1
144,0,0,1,0,0,0,1,0,1,0,2,4,-0.365914365,-0.898191231,-0.679944277,-0.28711875,-1.404253014,-0.267623922,1.0526441675,4,0.7391480171,21,0,0,0,1,0,0,0,0,1,1
145,0,1,1,0,0,1,0,0,1,0,1,1,-0.695595034,-0.616229153,0.0699181891,-0.437773655,-0.812375971,0.3983671001,-0.562031976,4,-0.511725403,22,0,0,1,0,0,0,0,0,0,1
146,0,1,1,1,0,1,0,0,1,0,6,6,-0.691275619,0.3236444401,-0.032661452,-0.437773655,-0.615083623,-0.88911364,1.1015737476,0,-0.083185435,9,0,0,0,0,0,1,0,0,1,2
147,0,1,0,0,0,0,1,0,0,1,0,6,-0.301836761,0.6995938774,-0.508294579,-0.437773655,0.0425575355,-0.360642676,0.5633483666,4,0.6464907267,6,0,0,0,0,0,1,0,0,1,0
148,0,0,1,1,1,0,0,1,1,0,4,6,0.1447170993,-0.334267075,-0.670069861,-0.136463844,-0.746611855,0.4596043467,0.6612075268,5,-0.175842725,18,0,0,0,0,0,0,1,0,1,1
149,0,0,0,0,1,1,0,0,0,1,4,2,-0.136919329,-0.334267075,-0.241500871,-0.437773655,-0.680847739,1.7601105892,0.5144187865,6,0.0210540167,9,0,1,0,0,0,0,0,0,3,0
150,0,1,0,1,0,1,0,0,0,1,2,1,-0.379281282,-0.710216512,-0.524373908,-0.437773655,0.5686704625,0.1240462944,0.3187004661,5,-0.117931919,21,0,0,0,0,1,0,0,0,2,0
151,0,0,0,1,0,1,0,0,1,0,7,1,1.7705376983,0.0416823622,1.1525412702,-0.437773655,-0.286263044,-0.680058216,0.9058554272,5,-0.164260564,10,0,0,0,0,0,0,1,0,3,1
152,0,1,0,1,0,1,0,0,1,0,1,4,-0.687949476,-0.240279716,-0.504738346,0.1648459679,0.0425575355,-0.346646105,0.1229821457,5,0.2411150814,11,0,0,0,0,0,0,0,1,0,1
153,0,0,1,1,1,1,0,0,0,1,4,5,0.6321829199,-0.522241794,-0.184150846,-0.437773655,-1.535781245,0.0675025447,0.269770886,4,0.9823734043,1,0,0,0,0,0,0,1,0,2,2
154,0,1,1,1,0,1,0,0,0,1,4,1,-0.401114674,0.605606518,-0.688861673,1.8220499323,0.1740857672,1.6174294832,0.3187004661,5,1.1792701463,24,0,0,0,0,1,0,0,0,1,2
155,0,1,0,1,0,1,0,0,1,0,3,3,-0.681711615,0.4176317994,-0.666960701,-0.28711875,-0.615083623,1.4281850518,0.6612075268,3,1.4688241787,1,0,0,0,0,1,0,0,0,2,2
156,0,1,1,1,0,1,0,0,1,0,5,0,2.8924094168,-0.522241794,-0.572322942,-0.437773655,2.3443015911,1.679997453,-2.225637699,6,0.148457791,10,0,1,0,0,0,0,0,0,1,2
157,0,0,0,1,0,1,0,0,1,0,4,4,-0.659446827,-0.522241794,0.8041747503,-0.437773655,-0.417791276,0.0516777277,-0.904539036,1,0.5306691137,12,1,0,0,0,0,0,0,0,2,1
158,0,0,0,1,1,1,0,0,0,1,7,2,-0.649125711,-0.240279716,-0.045142478,0.0141910621,-1.009668319,0.2327040438,0.6122779467,4,-1.044504822,2,0,0,0,0,0,0,1,0,6,1
159,0,1,1,0,0,0,1,0,1,0,2,3,-0.677572506,-0.710216512,-0.651151833,0.1648459679,-1.47001713,0.4718805684,-0.904539036,5,0.5075047912,17,1,0,0,0,0,0,0,0,3,2
160,0,0,0,1,0,1,0,0,1,0,2,5,-0.389884325,0.0416823622,-0.687015595,-0.437773655,0.1740857672,-0.769222668,0.0251229855,2,1.5151528239,3,0,0,0,0,1,0,0,0,4,2
161,0,0,1,1,0,1,0,0,1,0,4,4,0.0392392452,1.827442189,-0.462099158,-0.437773655,1.9497168958,-0.465697882,-0.415243235,4,-0.164260564,19,0,0,0,1,0,0,0,0,3,2
162,0,0,0,1,0,0,1,0,1,0,4,4,-0.3997218,-0.99217859,-0.584274138,-0.437773655,0.0425575355,-0.215072342,0.807996267,4,0.4264296621,8,0,0,1,0,0,0,0,0,0,1
163,0,0,0,1,0,1,0,0,0,1,4,2,2.1063594775,-0.522241794,-0.533849797,-0.437773655,-0.483555392,0.333647195,1.0526441675,6,0.0789648232,24,0,0,0,0,0,1,0,0,1,2
164,0,0,1,0,0,0,1,0,0,1,2,3,-0.713815783,-0.898191231,-0.464519911,1.9727048381,-1.14119655,0.2439432605,-0.366313655,5,0.6464907267,14,0,0,0,0,0,1,0,0,3,0
165,0,0,1,0,1,1,0,0,0,1,6,4,1.397995014,-0.522241794,-0.653677997,0.3155008738,-0.812375971,-0.462185252,-1.149186937,5,0.2758615652,23,0,0,0,1,0,0,0,0,3,1
166,0,0,1,1,0,0,1,0,0,1,7,1,-0.334494794,-0.522241794,-0.667350906,-0.136463844,-0.02320658,-0.302258692,0.4165596263,5,0.1600399523,2,0,0,0,0,0,1,0,0,3,2
167,0,0,0,1,0,0,1,0,0,1,0,5,-0.291153807,-0.99217859,-0.684398814,0.0141910621,-0.35202716,0.4466028208,0.9547850073,5,-1.600448565,3,0,0,0,1,0,0,0,0,3,2
168,0,0,0,1,1,1,0,0,0,1,7,4,-0.383299228,-0.804203872,-0.658911096,-0.437773655,-0.943904203,0.9438917021,0.3187004661,5,0.2295329201,19,1,0,0,0,0,0,0,0,1,2
169,0,1,0,0,0,1,0,0,0,1,4,2,-0.246681352,-0.616229153,-0.649820789,-0.437773655,-0.220498928,1.0391403168,-3.399947621,1,0.3916831782,4,0,1,0,0,0,0,0,0,0,2
170,0,0,1,1,0,1,0,0,0,1,3,3,-0.674826796,-0.334267075,-0.417759524,-0.437773655,-0.088970696,0.5196487377,-0.366313655,6,0.6696550493,11,0,0,0,0,0,0,1,0,0,0
171,0,0,0,0,0,0,1,0,0,1,6,2,-0.266459714,-0.428254434,-0.171164495,-0.437773655,-1.075432434,0.3223840013,0.9058554272,2,-0.812861597,20,1,0,0,0,0,0,0,0,2,2
172,0,0,0,1,0,0,1,0,0,1,4,1,1.7795207838,-0.710216512,-0.685671605,-0.437773655,-0.088970696,-0.894964027,0.9058554272,1,0.2179507588,24,0,0,0,0,0,1,0,0,0,1
173,0,0,1,1,0,1,0,0,1,0,2,4,-0.181880198,-0.99217859,-0.368129464,-0.437773655,1.9497168958,-0.950830426,0.4654892064,5,0.6233264041,10,0,1,0,0,0,0,0,0,0,0
174,0,0,1,1,1,1,0,0,0,1,1,1,-0.124961195,-0.522241794,0.1806847468,-0.437773655,0.5029063466,-0.063729546,0.9547850073,4,0.4148475008,12,0,0,1,0,0,0,0,0,3,2
175,0,1,1,1,0,1,0,0,0,1,0,7,-0.38499415,-0.334267075,-0.095764696,-0.437773655,-0.02320658,0.4634106947,0.807996267,6,1.1329415011,7,0,0,1,0,0,0,0,0,0,2
176,0,1,1,1,0,0,1,0,0,1,4,1,-0.724150034,3.6132020159,0.8142918891,3.1779440849,-1.206960666,0.6103716945,-0.415243235,3,1.3877490496,21,0,0,0,1,0,0,0,0,0,2
177,0,0,1,0,0,0,1,0,0,1,1,7,0.1518503812,0.0416823622,-0.66342666,1.8220499323,-0.154734812,4.4834237342,0.6612075268,6,-0.013692467,2,0,0,0,0,1,0,0,0,2,2
178,0,0,1,0,0,1,0,0,0,1,4,4,-0.237968922,-0.522241794,3.7328957227,-0.437773655,0.7659628101,1.1740229051,0.9058554272,4,0.3916831782,6,0,0,0,0,1,0,0,0,0,2
179,0,0,0,0,0,0,0,1,1,0,2,0,2.9962630242,5.3049744834,3.7078328842,1.068775403,-0.35202716,-0.677636539,-0.562031976,4,0.2526972427,6,0,0,0,1,0,0,0,0,2,0
180,0,0,0,1,0,1,0,0,0,1,5,5,0.0440329912,-0.898191231,-0.277683177,-0.437773655,-0.220498928,1.6481200374,0.9547850073,2,-2.179556629,4,0,1,0,0,0,0,0,0,3,0
181,0,1,1,1,1,1,0,0,1,0,5,7,1.0223185017,-0.616229153,-0.628526392,-0.437773655,-1.404253014,0.1323063694,1.0526441675,4,1.364584727,22,1,0,0,0,0,0,0,0,0,1
182,0,0,0,1,0,1,0,0,0,1,1,1,-0.675463257,-0.146292356,1.7420219127,2.2740146498,-0.220498928,-0.097315322,0.6612075268,6,-0.071603274,16,0,0,0,0,1,0,0,0,1,2
183,0,1,1,1,1,0,1,0,0,1,3,4,-0.36326441,-0.240279716,-0.669374981,3.1779440849,1.2920757371,-0.091381016,0.0740525656,6,1.3993312109,16,0,0,0,0,0,1,0,0,2,2
184,0,0,1,0,0,1,0,0,0,1,6,7,2.9387801774,-0.146292356,-0.472204276,-0.28711875,-0.154734812,1.2088854566,0.6122779467,4,0.6812372106,2,0,0,0,0,0,0,1,0,0,2
185,0,0,0,0,0,0,1,0,0,1,6,6,-0.699285119,0.605606518,-0.459000169,-0.437773655,-1.535781245,2.6598353575,-0.953468616,2,0.9592090817,9,0,0,1,0,0,0,0,0,1,2
186,0,0,1,1,1,1,0,0,1,0,4,7,0.1652857628,-0.428254434,-0.281549632,-0.437773655,-0.549319507,-0.342354222,0.6612075268,4,1.4572420174,15,1,0,0,0,0,0,0,0,7,0
187,0,1,1,1,0,0,0,1,0,1,4,0,1.8035575133,-0.616229153,-0.593352887,0.3155008738,-1.009668319,0.9587814163,1.1015737476,4,1.1561058237,21,0,0,0,1,0,0,0,0,2,2
188,0,0,0,1,0,1,0,0,1,0,6,4,0.0590111325,-0.522241794,0.1872960471,-0.437773655,-0.483555392,0.1876812405,1.0526441675,4,0.3801010169,3,0,0,0,0,0,1,0,0,1,2
189,0,1,0,0,1,1,0,0,0,1,2,5,0.0095418231,-0.334267075,-0.198804354,0.0141910621,0.1740857672,-0.021967614,-0.072736175,5,-0.002110306,2,0,0,0,0,0,0,0,1,4,2
190,0,0,0,0,0,1,0,0,0,1,2,0,-0.186103758,-0.146292356,-0.301868515,-0.437773655,-0.02320658,-0.495585206,0.0740525656,6,0.2874437265,14,0,1,0,0,0,0,0,0,2,2
191,0,1,1,1,0,1,0,0,0,1,2,7,-0.652194244,-0.240279716,-0.641384215,-0.437773655,-0.154734812,4.4412601876,-1.540623578,3,1.2024344689,17,0,0,0,0,0,1,0,0,2,1
192,0,0,0,1,1,1,0,0,1,0,7,0,-0.074773143,0.0416823622,-0.242780597,-0.437773655,0.1740857672,0.7052966197,-0.023806595,3,-2.156392307,7,0,0,0,0,1,0,0,0,7,2
193,0,0,1,1,0,1,0,0,1,0,1,4,-0.545101796,-0.334267075,-0.281045231,2.2740146498,0.1083216513,0.5612248479,-1.589553158,3,0.1716221136,25,0,0,0,0,1,0,0,0,5,1
194,0,0,1,1,1,1,0,0,0,1,1,3,-0.148560961,0.0416823622,-0.492025232,-0.437773655,-0.549319507,-0.801327865,0.2208413059,6,0.542251275,1,0,1,0,0,0,0,0,0,4,1
195,0,0,1,0,0,1,0,0,0,1,3,2,-0.006809188,-0.146292356,3.2268358203,3.6299088025,-0.286263044,0.5078340731,0.807996267,6,0.1832042749,23,0,0,0,0,0,1,0,0,0,1
196,0,0,1,1,1,1,0,0,0,1,1,5,-0.366967234,0.0416823622,-0.176908005,-0.437773655,0.1740857672,-0.279456569,0.8569258471,6,-0.12951408,6,0,0,0,0,0,0,0,1,0,1
197,0,0,1,1,0,1,0,0,0,1,3,3,0.2610169267,-0.334267075,-0.108111646,-0.437773655,-1.404253014,0.0706675081,1.1994329078,0,0.3106080491,15,1,0,0,0,0,0,0,0,0,1
198,0,0,1,0,1,0,1,0,0,1,4,3,-0.666770819,-0.710216512,-0.625098224,0.0141910621,-0.943904203,0.4299328147,1.1015737476,6,0.7854766623,21,1,0,0,0,0,0,0,0,5,1
199,0,0,1,1,0,0,0,1,0,1,4,0,-0.620091484,-0.428254434,-0.339280616,0.6168106855,-0.878140087,0.016761228,0.7101371068,4,-1.461462629,3,0,0,0,1,0,0,0,0,2,1
200,0,0,0,1,0,1,0,0,0,1,2,4,-0.445899455,0.0416823622,0.2243530789,-0.136463844,-1.14119655,1.6577947551,-0.953468616,5,0.8086409848,2,1,0,0,0,0,0,0,0,3,1
201,0,0,0,0,0,0,1,0,0,1,5,5,-0.700102138,-0.428254434,-0.632476066,-0.437773655,0.831726926,0.0930260565,1.1015737476,4,-2.457528501,14,0,0,0,1,0,0,0,0,1,2
202,0,0,0,1,1,1,0,0,1,0,7,6,-0.670917572,-0.240279716,-0.280011002,-0.437773655,0.3713781148,0.2999715048,0.3676300462,4,-0.152678403,5,0,0,0,1,0,0,0,0,5,2
203,0,0,1,1,1,1,0,0,0,1,2,1,0.1720416605,-0.146292356,-0.604627234,-0.437773655,-0.02320658,-0.346676076,-0.219524915,2,0.1716221136,12,0,0,0,0,0,0,1,0,1,2
204,0,0,1,1,0,0,1,0,0,1,4,4,2.2109874113,-0.898191231,-0.45517671,0.3155008738,-1.404253014,0.0391257705,0.5144187865,3,1.1792701463,10,0,0,1,0,0,0,0,0,4,2
205,0,1,1,1,0,1,0,0,1,0,2,1,-0.363189018,0.5116191587,-0.359596263,-0.437773655,2.0812451276,1.5704465604,0.3676300462,6,0.1600399523,19,0,0,0,0,0,1,0,0,2,2
206,0,1,1,1,0,1,0,0,0,1,5,2,-0.700928803,-0.898191231,-0.680535596,-0.437773655,-0.35202716,-0.459128185,-3.00851098,3,-2.167974468,3,0,0,0,0,1,0,0,0,5,2
207,0,0,1,1,0,1,0,0,0,1,4,7,1.9874541883,0.1356697215,-0.245830117,1.6713950264,-0.746611855,0.8226999783,-0.170595335,6,-0.03685679,2,1,0,0,0,0,0,0,0,1,2
208,0,1,1,1,1,1,0,0,0,1,3,6,-0.026427244,-0.898191231,-0.243941966,-0.437773655,-0.220498928,0.4290156946,1.1994329078,5,0.9244625978,23,0,0,0,1,0,0,0,0,0,2
209,0,1,1,1,0,1,0,0,0,1,7,5,-0.261998123,0.1356697215,-0.391832131,-0.136463844,1.2263116212,-0.204840159,0.9547850073,2,-0.291664338,19,0,0,0,0,1,0,0,0,3,2
210,0,0,1,0,0,1,0,0,1,0,6,3,-0.713890519,0.0416823622,-0.605659152,-0.437773655,-0.878140087,-0.234505697,0.6122779467,5,0.8318053074,6,0,0,1,0,0,0,0,0,3,2
211,0,0,1,1,0,1,0,0,0,1,1,4,2.6048086861,0.3236444401,0.9053193233,-0.437773655,1.4893680847,-0.789501212,-3.253158881,5,0.7159836945,4,0,1,0,0,0,0,0,0,0,1
212,0,1,0,1,1,0,1,0,0,1,3,2,2.6600898447,0.2296570808,2.7007316574,-0.437773655,-0.812375971,-0.315895608,0.3676300462,5,-0.141096241,6,0,0,0,0,0,0,0,1,1,1
213,0,1,0,1,1,1,0,0,0,1,3,7,-0.681030451,-0.240279716,-0.566655254,-0.437773655,1.6208963164,-0.000016675,-0.317384075,0,0.773894501,7,0,0,1,0,0,0,0,0,0,2
214,0,0,0,1,0,0,1,0,1,0,1,2,0.0913870999,-0.616229153,1.2377197841,4.9858029551,-0.943904203,0.2816410917,0.5144187865,5,0.032636178,19,0,1,0,0,0,0,0,0,0,1
215,0,0,1,0,0,1,0,0,0,1,2,3,-0.711468399,-0.99217859,-0.665082721,-0.437773655,-1.338488898,0.2973879835,0.6612075268,3,1.0981950172,23,0,0,0,0,0,0,0,1,1,0
216,0,0,1,0,0,1,0,0,1,0,5,0,-0.095935474,-0.240279716,-0.569029312,-0.437773655,-0.680847739,-0.052202605,0.6122779467,5,0.4495939847,5,0,0,0,0,1,0,0,0,4,2
217,0,1,1,1,1,1,0,0,0,1,5,4,2.2934745339,-0.240279716,-0.686003095,0.0141910621,-1.206960666,0.4507028871,0.6122779467,5,0.5075047912,1,0,0,0,0,0,1,0,0,1,1
218,0,0,1,1,0,1,0,0,0,1,0,1,-0.680148224,-0.710216512,-0.45351695,-0.437773655,-0.286263044,1.3169497753,-0.121665755,6,-0.141096241,12,0,0,0,0,0,0,1,0,1,2
219,0,1,0,0,0,1,0,0,0,1,1,1,0.0271005931,-0.334267075,-0.412847744,-0.437773655,0.1740857672,-0.234403794,-0.317384075,6,-0.03685679,4,0,0,0,0,1,0,0,0,0,2
220,0,0,0,1,0,1,0,0,1,0,3,3,0.1739097326,-0.710216512,-0.368653282,-0.437773655,1.2263116212,-0.12606374,0.7101371068,3,0.9360447591,17,0,0,1,0,0,0,0,0,2,0
221,0,0,1,1,1,1,0,0,0,1,7,0,-0.041391321,-0.522241794,-0.146096571,4.5338382376,-0.417791276,4.2521176585,0.4654892064,5,0.8318053074,9,0,1,0,0,0,0,0,0,1,0
222,0,0,1,0,1,1,0,0,0,1,6,3,-0.712619769,-0.428254434,-0.494153793,-0.437773655,0.5029063466,-0.744286592,0.5144187865,5,1.0634485333,23,0,0,0,0,1,0,0,0,0,1
223,0,0,0,1,0,1,0,0,1,0,5,3,-0.702030287,-0.240279716,0.1678791666,-0.437773655,-0.483555392,0.1642677044,-0.562031976,6,0.2758615652,14,0,0,0,0,1,0,0,0,3,2
224,0,1,1,1,0,0,0,1,1,0,4,4,3.8511499021,5.5869365613,-0.201615312,-0.437773655,-0.220498928,0.7429764682,0.7101371068,4,0.4959226299,19,0,0,1,0,0,0,0,0,0,2
225,0,1,1,1,0,1,0,0,1,0,4,3,0.0064779627,-0.240279716,-0.650709385,-0.437773655,-0.812375971,0.324278184,0.3187004661,4,0.0442183393,11,1,0,0,0,0,0,0,0,0,2
226,0,1,0,0,0,1,0,0,0,1,5,4,-0.666289631,-0.710216512,0.093575086,-0.437773655,-0.220498928,0.5065153384,1.1994329078,6,0.5190869525,21,0,0,0,0,0,1,0,0,0,2
227,0,0,0,1,0,0,0,1,0,1,4,1,-0.493520892,-0.804203872,-0.428762485,-0.437773655,1.5551322006,0.162163723,-1.687412318,4,0.8897161139,15,1,0,0,0,0,0,0,0,4,2
228,0,0,0,1,0,0,1,0,1,0,3,2,-0.681910856,-0.898191231,-0.449763304,0.3155008738,1.2920757371,-0.737776838,-0.464172815,6,1.5035706626,20,0,0,0,0,1,0,0,0,1,2
229,0,0,1,0,0,1,0,0,0,1,0,7,-0.359843552,0.7935812367,-0.556154845,-0.437773655,-1.338488898,-0.167783712,0.4165596263,6,0.542251275,22,0,1,0,0,0,0,0,0,2,2
230,0,1,1,1,0,1,0,0,0,1,0,1,-0.019215189,-0.804203872,-0.414547727,-0.437773655,0.4371422307,1.6083781674,1.1015737476,5,1.2255987915,13,0,0,0,1,0,0,0,0,2,2
231,0,0,0,1,0,1,0,0,0,1,3,1,-0.239521815,-0.710216512,-0.65285459,-0.437773655,0.5029063466,-0.070443105,0.6122779467,4,0.6928193719,9,0,0,0,0,1,0,0,0,5,2
232,0,0,1,1,1,1,0,0,1,0,7,5,-0.450522553,-0.616229153,-0.064207064,-0.437773655,-0.286263044,0.8288081179,0.7590666869,4,1.0171198882,24,0,0,0,0,0,1,0,0,2,2
233,0,1,1,1,0,1,0,0,0,1,2,1,-0.72485518,0.5116191587,0.0966592807,-0.437773655,-0.088970696,-0.547633269,0.6122779467,4,0.5075047912,22,0,0,0,0,0,1,0,0,2,1
234,0,0,0,0,0,1,0,0,0,1,1,4,-0.675151271,-0.616229153,-0.646596971,-0.28711875,-0.088970696,3.5837289372,0.4654892064,4,1.0634485333,7,0,0,0,0,1,0,0,0,1,2
235,0,1,1,0,0,1,0,0,0,1,0,5,-0.136246652,-0.146292356,-0.671923799,-0.437773655,-1.535781245,-0.343457164,-0.415243235,2,-1.206655081,7,0,1,0,0,0,0,0,0,1,2
236,0,0,1,1,0,1,0,0,0,1,7,4,0.0774121344,-0.898191231,-0.545292895,5.136457861,0.6344345783,1.3543778654,0.9058554272,2,0.8781339526,13,0,0,0,0,0,1,0,0,4,2
237,0,0,1,0,0,1,0,0,0,1,1,2,-0.489045349,-0.616229153,-0.684142222,-0.437773655,-1.404253014,0.7268759157,0.4654892064,3,-1.102415629,8,0,0,0,1,0,0,0,0,1,2
238,0,0,0,1,0,1,0,0,0,1,7,4,-0.602176013,-0.898191231,-0.253018403,-0.437773655,1.6866604323,-0.404232854,0.5144187865,6,-0.164260564,4,0,0,1,0,0,0,0,0,0,1
239,0,1,0,1,1,1,0,0,0,1,1,3,-0.09941995,-0.616229153,-0.228735051,-0.437773655,-0.220498928,0.4664317961,-1.149186937,2,0.3221902104,25,0,0,0,0,1,0,0,0,0,2
240,0,1,1,0,0,1,0,0,0,1,4,5,-0.652415646,0.0416823622,2.7582541312,-0.437773655,1.5551322006,0.0576479996,-0.023806595,4,0.7159836945,9,0,0,0,0,0,1,0,0,0,2
241,0,0,1,1,1,1,0,0,0,1,4,3,0.4670123827,-0.522241794,-0.586061501,0.0141910621,2.0812451276,0.173049279,1.0526441675,6,0.3685188556,23,0,0,1,0,0,0,0,0,1,2
242,0,0,0,1,0,1,0,0,0,1,4,3,-0.336862202,0.2296570808,-0.48623549,4.2325284259,0.1740857672,0.1081915061,-0.562031976,6,0.1832042749,24,0,0,0,1,0,0,0,0,1,2
243,0,0,1,0,0,1,0,0,0,1,3,0,-0.379568781,-0.804203872,0.1266399095,-0.437773655,-0.943904203,-0.494608144,1.1505033277,5,0.5190869525,8,0,0,1,0,0,0,0,0,1,1
244,0,0,0,0,1,1,0,0,1,0,2,1,-0.120516349,-0.146292356,-0.655721028,2.2740146498,0.2398498831,0.4046790442,-0.170595335,4,0.2063685975,21,0,0,0,1,0,0,0,0,5,1
245,0,0,1,0,1,1,0,0,0,1,3,7,0.160948855,0.3236444401,-0.446601438,-0.437773655,0.5029063466,1.3105119521,1.0526441675,2,0.9244625978,21,0,0,0,1,0,0,0,0,2,2
246,0,0,0,1,1,0,1,0,0,1,1,3,-0.110704882,0.1356697215,2.3798459551,-0.437773655,1.0947833895,-0.154362589,0.807996267,4,0.1716221136,14,0,0,0,1,0,0,0,0,4,2
247,0,1,0,1,0,1,0,0,0,1,4,5,0.1228718213,-0.334267075,0.2845510487,-0.136463844,2.0812451276,0.3929303164,0.3676300462,5,0.7275658558,16,0,1,0,0,0,0,0,0,4,2
248,0,0,0,1,0,0,1,0,1,0,3,3,-0.335362682,-0.804203872,-0.485225301,-0.437773655,0.5029063466,0.2294132012,0.6122779467,4,0.970791243,1,0,0,0,0,1,0,0,0,4,2
249,0,0,0,1,1,0,1,0,0,1,4,4,-0.237924283,-0.804203872,2.3261233609,-0.437773655,-0.417791276,-0.694636229,0.7590666869,3,1.1908523076,22,0,0,0,0,1,0,0,0,3,2
250,0,1,1,0,1,1,0,0,0,1,2,4,0.1519846794,0.5116191587,-0.508232164,-0.437773655,-0.746611855,0.0945665784,0.4654892064,2,0.8086409848,21,0,1,0,0,0,0,0,0,1,2
251,0,1,0,0,0,1,0,0,0,1,5,1,0.1028371463,0.5116191587,-0.486381585,-0.437773655,0.1740857672,1.0785584974,0.5144187865,6,0.1832042749,9,0,0,0,0,0,0,1,0,0,2
252,0,0,1,0,1,0,0,1,0,1,4,6,-0.712118194,-0.334267075,-0.645456868,-0.437773655,0.1083216513,-0.283454733,-0.170595335,5,0.4843404686,4,0,0,0,1,0,0,0,0,0,2
253,0,0,1,0,0,1,0,0,0,1,4,5,-0.650806148,0.0416823622,1.1407407926,1.2194303089,1.4236039688,-0.371462295,0.8569258471,4,0.4727583073,15,0,0,0,0,1,0,0,0,2,1
254,0,1,0,0,0,1,0,0,0,1,3,6,0.2009853924,-0.334267075,-0.038854345,0.9181204972,0.0425575355,-0.367560039,0.6122779467,5,0.1832042749,14,0,0,0,0,1,0,0,0,2,2
255,0,1,1,0,0,1,0,0,0,1,4,3,-0.178427471,-0.804203872,-0.00887834,-0.437773655,0.1083216513,2.4582068079,0.5144187865,6,0.7391480171,22,0,0,1,0,0,0,0,0,1,1
256,0,0,0,1,0,1,0,0,0,1,2,4,-0.681634622,-0.710216512,1.5290039672,-0.437773655,0.5686704625,0.5905666962,0.5144187865,4,0.5654155976,20,0,0,1,0,0,0,0,0,2,1
