account_id,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,num_dependents,years_at_residence,age,debt_to_income,num_transactions,credit_history_mos,credit_score,amount,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_in_education,job_in_energy,job_in_media,job_in_transport,job_in_hospitality,job_in_healthcare,job_in_manufacturing,job_in_financial,citizenship_us,citizenship_latam,citizenship_eu,citizenship_middle_east,citizenship_africa,citizenship_india,citizenship_china,citizenship_other,region_ca,region_ny,region_fl,region_tx,region_ne,region_so,region_mw,region_we,marital_status_single,marital_status_married,marital_status_divorced,analytic_partition
98,0,0,0,1,0,0,1,0,4,-0.430962773,0.167723573,-0.821763799,0.5203899023,0.7527668617,0.5148022444,-0.491747102,-0.927121675,false,true,false,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
99,0,1,0,1,0,0,1,1,0,-0.430962773,-1.010999715,-1.632331121,-1.448716592,0.8012461794,0.5030715747,-0.485579551,3.8301258326,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
100,0,1,1,1,1,0,0,0,0,-0.430962773,-1.338422851,0.1361793999,1.3186763188,0.510370273,0.3857648783,2.6376698854,-0.131868948,false,false,false,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
101,0,0,0,1,0,0,1,1,2,-0.430962773,-1.272938224,-0.711231891,-1.501935686,0.7042875439,0.9605676907,0.9479647144,-0.911434949,false,false,true,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
102,0,1,1,1,0,1,1,1,0,0.7738101893,-0.356153444,-0.711231891,0.1478562412,0.3649323198,-1.268259541,0.8941752204,4.5840559618,false,false,false,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
103,0,0,1,1,0,0,1,1,0,-0.430962773,-1.141968969,-0.3427922,0.8929235633,1.1406014036,0.7259542979,-0.491288358,-0.450133455,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
104,0,0,1,0,0,0,1,0,1,-0.430962773,1.0845083526,1.6836261056,1.7444290743,0.8497254971,0.526532914,-0.819741412,0.2533119717,false,false,true,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
105,0,0,1,1,1,0,1,0,4,0.0208270878,-0.749061207,-1.595487152,-1.714812064,-1.525761072,0.268458182,-0.261632632,0.1797868267,false,false,true,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
106,0,1,1,1,0,0,1,1,6,-0.280366153,-1.534876732,-1.706019059,-1.022963836,0.3649323198,0.4444182265,-0.638457638,-0.671513953,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
107,0,1,0,1,0,0,1,0,4,0.0208270878,-0.356153444,2.3468175509,0.2542944301,1.0921220858,1.0309517085,0.759115313,1.1612976466,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
108,0,1,0,0,1,1,0,1,2,-0.129769532,0.5606313357,-1.079671583,0.5736089967,0.4134116375,-1.96036905,1.9869386107,-0.34438173,false,true,true,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
109,0,1,0,0,1,0,1,1,4,-0.430962773,0.0367543188,-0.600699984,-0.011801042,-0.022902222,0.8315303247,1.1490108673,0.1268568931,false,false,true,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
110,0,0,1,1,0,0,0,1,3,-0.430962773,1.8048392509,0.2835552766,1.4251145077,0.4618909552,-0.083461907,-0.489234935,-0.857105166,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
111,0,0,0,0,1,0,1,0,6,-0.430962773,0.2332082001,-1.042827614,0.4671708078,0.510370273,0.8549916639,-0.567658226,-0.716609536,false,false,true,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2
112,0,0,1,1,0,0,0,0,6,0.3220203284,1.2154776068,0.2098673382,0.6268280911,0.9466841326,-0.095192577,2.4898379769,-0.800474342,false,false,false,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
113,0,0,0,1,0,1,1,1,3,2.580969633,-0.028730308,-1.263891429,0.3075135245,0.2679736843,-0.341536639,0.5671639318,-0.587222584,false,false,true,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
114,0,0,1,1,0,0,0,1,6,-0.430962773,-0.159699563,0.2467113074,-0.118239231,0.6073289084,-0.153845925,-0.131116469,0.2364717215,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2
115,0,1,0,1,0,0,0,0,5,0.1714237081,0.3641774543,-1.005983645,-0.543991986,0.2679736843,1.4415251459,0.2268053922,0.4623701896,true,false,false,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
116,0,0,0,0,0,0,1,0,6,0.1714237081,-1.272938224,-0.269104261,-1.66159297,1.1406014036,0.3505728694,0.7252338298,-0.786139402,false,false,false,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2
117,0,1,0,1,1,0,1,1,0,-0.129769532,-0.421638071,-0.379636169,0.5203899023,1.0921220858,0.2449968427,-0.146400637,0.9636004395,false,false,true,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
118,0,1,0,0,0,0,1,0,2,0.1714237081,-0.094214935,0.7256829068,0.6800471856,0.2679736843,0.690762289,-0.50153363,-0.911044433,false,false,false,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
119,0,0,0,0,0,1,1,1,1,-0.430962773,-0.814545834,-0.084884415,-0.543991986,1.1406014036,-0.153845925,0.0189654668,0.8580830247,false,false,true,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
120,0,1,0,1,0,0,1,1,3,-0.430962773,-0.094214935,-0.600699984,-1.608373875,0.6558082262,0.9605676907,-0.530179612,0.3205227739,false,false,false,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
121,0,1,0,1,0,0,0,0,2,-0.430962773,-0.22518419,1.5362502288,-0.011801042,0.3649323198,0.8432609943,-0.175527208,0.3190267973,false,false,false,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
122,0,0,1,1,0,0,0,1,4,-0.430962773,-0.814545834,-1.595487152,-1.448716592,0.510370273,1.1951810835,1.640266887,-0.046147689,false,false,true,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
123,0,0,1,0,0,0,1,0,0,-0.430962773,0.167723573,-1.263891429,0.360732619,0.4618909552,0.7611463068,-0.649227187,1.1830223504,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
124,0,0,0,1,0,1,0,1,1,-0.430962773,0.0367543188,0.3203992458,0.5203899023,1.0436427681,0.5734555926,0.8592378991,-0.144287356,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
125,0,1,1,0,0,1,1,0,1,-0.430962773,1.6083853695,-0.011196477,0.2010753356,0.7527668617,1.0309517085,-0.195136671,0.1773836515,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
126,0,0,0,1,1,0,1,1,5,-0.430962773,1.0845083526,-0.858607768,-0.331115609,0.1225357311,0.4326875569,-0.348560881,-0.616823694,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
127,0,0,1,0,1,0,0,0,4,-0.430962773,-1.010999715,-0.011196477,-0.22467742,0.8982048149,0.9253756818,2.1807395291,-0.111640221,false,false,false,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
128,0,0,0,1,1,1,1,0,5,-0.430962773,0.8225698441,-0.858607768,0.1478562412,1.1406014036,0.4326875569,-0.558949382,0.2377273806,false,false,false,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
129,0,0,0,0,0,0,1,0,6,-0.430962773,-0.028730308,-1.190203491,-0.171458325,0.9466841326,0.8549916639,-0.808039813,-0.207304617,false,false,true,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
130,0,1,0,1,0,0,1,1,4,-0.430962773,-0.22518419,-0.932295706,0.3075135245,0.4618909552,0.7376849675,-0.561862039,0.1729437853,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2
131,0,1,0,0,0,0,1,0,7,-0.280366153,-1.010999715,0.0993354307,1.1590190355,1.0921220858,0.8080689854,-0.173240772,-0.527828109,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
132,0,0,0,1,1,0,0,0,1,-0.430962773,-1.076484342,-1.706019059,1.6912099799,1.1406014036,1.3124877799,-0.703744845,0.3652398563,false,false,true,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
133,0,0,0,1,0,0,0,0,6,-0.430962773,1.8048392509,2.3468175509,0.2010753356,-2.543826745,0.5499942533,-0.595452256,0.0190083984,false,false,false,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
134,0,0,1,1,1,0,1,1,0,-0.430962773,0.2332082001,-0.3427922,1.9573054521,1.0921220858,0.9136450121,1.3161245655,3.4009668068,false,false,false,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
135,0,0,1,0,0,1,1,0,5,3.6351459751,-0.094214935,1.3151864137,0.5736089967,0.9951634503,1.0661437175,-0.286674201,0.009846293,false,false,false,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
136,0,1,1,0,0,0,1,1,6,-0.430962773,-1.338422851,0.0993354307,0.5203899023,0.6073289084,0.1980741641,-0.59121434,-0.816647711,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
137,0,0,1,0,1,0,0,1,4,3.0327594939,-0.290668817,-0.490168076,-0.597211081,0.7042875439,0.9605676907,-0.783216693,1.61994964,false,false,false,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
138,0,1,0,1,1,0,1,0,0,-0.430962773,-1.141968969,1.0204346603,-1.555154781,-0.459216082,1.4415251459,0.9859311991,0.044908619,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
139,0,0,0,1,1,0,1,1,4,-0.430962773,0.0367543188,-1.632331121,0.5736089967,0.2679736843,0.8080689854,-0.647319397,-0.206968173,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
140,0,0,0,1,0,1,1,1,4,-0.430962773,0.1022389459,0.0256474923,0.4139517134,0.8982048149,0.8549916639,-0.375299073,-0.605504739,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
141,0,1,1,0,1,0,1,0,3,-0.430962773,0.4951467086,0.6888389376,1.3186763188,1.1890807213,0.9957596996,-0.664030766,-0.462551863,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
142,0,0,0,1,0,0,0,0,1,-0.430962773,-1.534876732,-0.600699984,-0.118239231,1.0436427681,0.4326875569,-0.626828854,-0.02438093,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
143,0,1,0,1,0,0,1,1,3,-0.430962773,0.8880544713,0.0993354307,0.5203899023,-0.362257446,0.397495548,-0.316070192,-0.172680871,false,false,true,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
144,0,1,1,1,1,0,1,0,4,-0.430962773,0.0367543188,0.2835552766,-1.608373875,-1.380323119,0.5734555926,-0.825122546,2.7014205321,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
145,0,0,0,1,0,0,1,1,3,-0.430962773,-0.945515088,0.7993708452,-0.011801042,-0.216819493,0.3271115301,-0.617734083,-0.673064001,false,false,true,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
146,0,1,1,0,1,0,0,1,3,-0.430962773,-1.534876732,-0.895451737,-1.555154781,0.8012461794,-1.385566237,0.3235784227,0.1926498219,false,false,false,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
147,0,0,1,1,1,1,1,0,3,1.8279865315,0.167723573,-1.263891429,-1.395497497,-0.604654035,-0.576150032,-0.235892025,-0.39889776,false,false,false,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
148,0,1,1,1,0,0,1,0,2,-0.430962773,-0.880030461,-0.158572354,-1.501935686,1.1890807213,0.3388421998,0.490568333,-0.226716265,false,false,false,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
149,0,1,0,0,0,0,1,0,2,-0.430962773,0.167723573,1.3151864137,0.6268280911,0.8497254971,-3.555740121,0.3092117418,0.1117709608,false,false,true,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
150,0,0,0,0,0,0,1,1,5,-0.430962773,-0.68357658,-0.637543953,1.5315526966,0.510370273,-0.024808559,-0.527572784,0.369331262,false,false,false,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
151,0,0,0,0,0,0,1,0,2,1.3761966705,-0.487122698,0.2098673382,0.8397044689,0.6558082262,0.8315303247,-0.483919336,-0.644273963,false,false,false,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
152,0,1,1,1,1,0,1,0,5,-0.430962773,-1.534876732,-0.048040446,-0.118239231,-0.265298811,0.7728769765,0.770933419,0.5162553854,false,false,true,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
153,0,0,0,1,0,0,0,0,2,-0.430962773,-1.338422851,1.4625622905,0.5203899023,0.8982048149,0.1628821552,-0.309793416,-0.687597203,false,false,false,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
154,0,1,1,1,0,0,1,1,2,1.2256000502,0.4296620815,-1.153359522,0.360732619,0.510370273,0.7728769765,2.455789016,-0.173708228,false,true,false,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
155,0,1,0,1,1,0,1,1,1,-0.430962773,1.0845083526,-0.232260292,-0.277896514,0.510370273,1.2890264406,-0.515244963,-0.435005467,false,false,false,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
156,0,0,1,0,1,0,1,1,0,-0.129769532,0.167723573,0.0624914615,1.9573054521,0.3649323198,0.0455754588,0.128233796,-0.8491086,false,false,false,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2
157,0,1,0,0,0,0,1,1,6,-0.430962773,0.167723573,-0.121728384,0.2010753356,0.8982048149,1.1247970657,-0.777158366,-0.934469383,false,false,false,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
158,0,0,1,1,0,0,0,0,3,-0.430962773,1.280962234,-1.448111275,0.6800471856,-1.13792653,0.4326875569,-0.506907482,1.50506585,false,false,true,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
159,0,1,1,0,0,1,1,0,6,-0.430962773,0.9535390984,0.0993354307,0.2010753356,0.0255770956,0.8667223336,-0.525832471,0.4743920735,true,false,false,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
160,0,1,0,1,0,0,1,0,4,-0.430962773,0.4951467086,-0.563856015,-0.437553798,-2.252950838,0.0573061284,0.2915537584,1.6295803646,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
161,0,1,0,0,0,0,0,0,3,-0.430962773,-0.356153444,0.357243215,1.6379908855,0.316453002,0.6790316193,0.2188611201,3.2455234274,false,false,false,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
162,0,0,1,1,0,0,1,0,1,-0.430962773,0.1022389459,-0.674387922,-1.768031159,1.0921220858,0.5148022444,-0.810100517,0.3414063663,false,true,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
163,0,1,1,0,1,0,1,0,3,0.0208270878,0.4296620815,1.5362502288,-0.118239231,-0.07138154,0.5851862622,0.1986764068,0.2347414354,false,false,false,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
164,0,0,0,0,0,0,0,0,3,0.0208270878,2.0012931322,1.5362502288,0.5203899023,0.510370273,-0.224229943,1.0893086794,-0.329001409,false,false,false,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
165,0,0,0,1,1,0,1,0,1,-0.430962773,1.2154776068,-1.66917509,0.5736089967,1.1890807213,-2.347481148,-0.554216314,-0.773420597,false,false,false,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
166,0,1,0,1,0,0,0,1,7,-0.430962773,1.6083853695,-0.011196477,0.8397044689,-0.022902222,-1.807870344,1.223917125,-0.841160098,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
167,0,0,0,0,0,0,0,1,1,-0.430962773,0.4951467086,-1.005983645,-1.874469347,0.510370273,1.0074903693,-0.516104197,0.1028071173,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
168,0,0,0,1,0,0,0,0,2,-0.430962773,-0.552607325,-0.195416323,0.4671708078,0.1225357311,0.1511514856,2.1720525295,0.1624599336,false,false,false,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
169,0,0,0,1,1,0,0,1,4,-0.430962773,1.0190237255,-1.263891429,0.7864853745,0.9466841326,0.8315303247,-0.154796371,2.2530601365,false,false,false,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
170,0,0,1,1,1,0,1,1,1,0.3220203284,0.167723573,-0.048040446,1.3186763188,-3.174057875,0.8901836729,-0.661766176,0.4300835309,false,false,false,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
171,0,0,0,1,0,0,0,1,0,-0.430962773,-1.010999715,-0.011196477,0.3075135245,0.4134116375,0.9136450121,-0.483970308,-0.056186953,false,false,false,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
172,0,1,1,1,1,0,1,1,6,-0.430962773,-1.338422851,-1.22704746,0.5203899023,-0.459216082,0.6790316193,-0.65779768,0.9212204449,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
173,0,0,1,0,0,1,1,1,1,-0.430962773,-0.68357658,-0.121728384,0.73326628,-1.283364483,0.7024929586,2.0009484911,0.6438279404,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
174,0,1,1,1,0,0,1,1,4,1.5267932908,1.3464468611,-0.416480138,0.9993617522,0.1225357311,-2.26536646,1.3403287456,-0.534442848,false,false,true,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
175,0,1,1,1,1,0,1,1,6,4.8399189375,-1.534876732,0.0256474923,1.21223813,-0.847050624,0.2449968427,2.5260787122,-0.195006368,false,false,false,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
176,0,1,0,1,1,0,1,1,2,-0.430962773,0.167723573,-1.153359522,-1.342278403,0.3649323198,0.5030715747,-0.735835044,0.3068607229,false,false,true,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
177,0,1,1,1,0,0,1,1,1,1.5267932908,1.2154776068,-0.379636169,-0.597211081,0.6073289084,-0.060000568,-0.822180763,1.3267021872,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
178,0,0,0,1,0,0,0,1,3,-0.430962773,0.1022389459,-1.484955244,-0.011801042,0.9466841326,0.7963383157,-0.558891129,-0.654980108,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2
179,0,0,1,1,0,1,1,0,1,-0.430962773,-1.076484342,1.2783424446,1.21223813,-0.265298811,0.6086476015,-0.610692734,0.817565491,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
180,0,0,1,1,0,0,1,0,3,-0.430962773,-1.207453596,-1.448111275,0.0414180523,0.8497254971,0.2567275123,-0.257292773,0.089763884,false,false,false,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
181,0,0,0,0,0,0,0,1,2,0.0208270878,0.0367543188,-1.66917509,-0.756868364,0.4618909552,-0.669995389,-0.820717152,-0.461704743,false,false,true,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
182,0,1,1,0,1,1,1,0,1,-0.430962773,-1.076484342,-1.079671583,0.3075135245,1.0921220858,0.9957596996,0.6420774711,0.342307557,false,false,false,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
183,0,1,1,1,0,0,1,0,0,-0.430962773,-1.534876732,1.3151864137,1.584771791,-1.671199025,0.1980741641,-0.441787752,-0.275921277,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
184,0,1,0,1,0,1,0,0,2,0.0208270878,-0.945515088,-1.411267306,1.6912099799,0.6073289084,0.9136450121,-0.756332868,1.2833489067,false,false,true,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
185,0,1,1,1,0,0,0,0,2,-0.430962773,-0.028730308,-0.3427922,-1.608373875,1.0436427681,0.6673009497,1.6959860163,0.3931767679,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
186,0,0,1,0,0,0,1,0,3,-0.430962773,-1.338422851,0.0624914615,-0.70364927,-1.57424039,0.7376849675,1.9813390275,-0.952036594,false,false,true,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
187,0,0,0,1,1,1,1,0,4,-0.430962773,-0.159699563,-0.453324107,-0.011801042,-0.216819493,0.0338447892,-0.652715094,-0.030551082,true,false,true,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
188,0,0,0,1,1,0,0,0,1,3.7857425954,-0.421638071,2.1257537358,-0.22467742,-0.653133353,-0.353267309,-0.59480419,0.2384122855,false,false,true,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
189,0,0,1,1,1,0,1,1,1,-0.430962773,2.459685522,-0.379636169,0.5203899023,0.8012461794,0.7846076461,-0.654855897,3.3523385567,false,false,false,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
190,0,1,1,1,0,0,1,0,5,0.3220203284,-0.421638071,-0.563856015,0.9461426578,-0.313778129,-0.106923247,-0.658999151,-0.884435275,false,false,true,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
191,0,1,1,0,1,0,0,0,3,-0.430962773,-0.028730308,0.6519949684,0.1478562412,0.4618909552,-0.177307264,1.502243351,0.5153842343,false,false,false,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
192,0,0,0,1,0,0,0,1,3,-0.430962773,-1.207453596,-0.490168076,-1.768031159,1.0436427681,-0.071731238,-0.688045624,0.50534497,false,false,false,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2
193,0,0,1,1,1,0,1,0,3,-0.430962773,-1.141968969,-0.932295706,0.5203899023,-0.022902222,1.2186424228,0.2475216655,0.1583745357,true,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
194,0,0,1,1,0,1,1,0,1,-0.430962773,-0.552607325,-0.232260292,0.5736089967,0.510370273,0.6555702801,-0.80084555,-0.118212905,false,false,false,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
195,0,0,1,1,0,1,1,0,0,-0.430962773,-0.356153444,1.4257183213,0.6800471856,0.316453002,-1.760947666,2.1985941168,-0.648095011,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
196,0,0,1,0,0,0,1,0,6,-0.430962773,-0.22518419,-0.527012045,0.3075135245,0.3649323198,0.4561488962,-0.585148732,0.4334299524,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
